-0.212	-1.698
-0.213	-1.711
-0.210	-1.706
-0.212	-1.721
-0.210	-1.726
-0.209	-1.705
-0.209	-1.730
-0.212	-1.718
-0.208	-1.716
-0.204	-1.740
-0.212	-1.744
-0.213	-1.717
-0.209	-1.745
-0.211	-1.759
-0.213	-1.738
-0.211	-1.722
-0.212	-1.727
-0.213	-1.701
-0.224	-1.732
3383249051.294	0.120
3383249052.294	0.119
3383249053.294	0.119
3383249054.294	0.120
3383249055.294	0.122
3383249056.294	0.120
3383249057.294	0.120
3383249058.294	0.122
3383249059.295	0.122
3383249060.295	0.121
3383249061.295	0.122
3383249062.295	0.120
3383249063.295	0.117
3383249064.294	0.120
3383249065.294	0.122
3383249066.294	0.126
3383249067.294	0.121
3383249068.294	0.122
3383249069.294	0.120
3383249070.294	0.121
3383249071.294	0.122
3383249072.294	0.119
3383249133.570	0.118
3383249134.569	0.118
3383249135.569	0.117
3383249136.569	0.117
3383249137.569	0.127
3383249138.569	0.117
3383249139.569	0.120
3383249140.569	0.118
3383249141.569	0.117
3383249142.569	0.118
3383249143.569	0.116
3383249144.569	0.119
3383249145.569	0.117
3383249146.570	0.121
3383249147.570	0.117
3383249148.570	0.117
3383249149.570	0.118
3383249150.570	0.115
3383249151.569	0.120
3383249152.569	0.122
3383249153.569	0.118
3383249154.569	0.114
3383249155.569	0.116
3383249156.569	0.116
3383249157.569	0.111
3383249158.569	0.119
3383249159.570	0.118
3383249160.570	0.118
3383249161.570	0.117
3383249162.570	0.115
3383249163.570	0.119
3383249164.571	0.116
3383249165.572	0.118
3383249166.572	0.116
3383249167.572	0.118
3383249168.572	0.121
3383249169.571	0.117
3383249170.571	0.121
3383249171.571	0.114
3383249172.571	0.121
3383249173.571	0.121
3383249174.571	0.122
3383249175.571	0.121
3383249176.571	0.121
3383249177.571	0.128
3383249178.571	0.120
3383249179.571	0.120
3383249180.571	0.129
3383249181.572	0.120
3383249182.572	0.120
3383249183.572	0.122
3383249184.572	0.121
3383249185.572	0.121
3383249186.571	0.120
3383249187.571	0.117
3383249188.571	0.124
3383249189.571	0.122
3383249190.571	0.126
3383249191.571	0.123
3383249192.571	0.120
3383249193.571	0.122
3383249194.571	0.123
3383249195.571	0.122
3383249196.571	0.120
3383249197.571	0.120
3383249198.571	0.120
3383249199.572	0.122
3383249200.572	0.117
3383249201.572	0.120
3383249202.572	0.120
3383249203.572	0.121
3383249204.571	0.120
3383249205.571	0.119
3383249206.571	0.118
3383249207.571	0.126
3383249208.571	0.121
3383249209.571	0.125
3383249210.571	0.122
3383249211.571	0.122
3383249212.571	0.120
3383249213.571	0.117
3383249214.571	0.123
3383249215.571	0.125
3383249216.572	0.120
3383249217.572	0.123
3383249218.572	0.121
3383249219.572	0.117
3383249220.572	0.122
3383249221.572	0.127
3383249222.572	0.121
3383249223.572	0.123
3383249224.572	0.122
3383249225.572	0.119
3383249226.572	0.118
3383249227.572	0.119
3383249228.572	0.120
3383249229.572	0.120
3383249230.572	0.122
3383249231.572	0.118
3383249232.572	0.120
3383249233.572	0.120
3383249234.573	0.122
3383249235.573	0.119
3383249236.573	0.121
3383249237.573	0.114
3383249238.573	0.120
3383249239.572	0.117
3383249240.572	0.121
3383249241.572	0.120
3383249242.572	0.123
3383249243.572	0.121
3383249244.572	0.116
3383249245.572	0.121
3383249246.572	0.122
3383249247.572	0.119
3383249248.572	0.122
3383249249.572	0.122
3383249250.572	0.118
3383249251.573	0.123
3383249252.573	0.121
3383249253.573	0.114
3383249254.573	0.120
3383249255.573	0.123
3383249256.572	0.121
3383249257.572	0.122
3383249258.572	0.124
3383249259.572	0.122
3383249260.572	0.124
3383249261.572	0.125
3383249262.572	0.123
3383249263.572	0.121
3383249264.572	0.127
3383249265.572	0.124
3383249266.572	0.121
3383249267.572	0.123
3383249268.572	0.123
3383249269.573	0.123
3383249270.573	0.122
3383249271.573	0.123
3383249272.576	0.124
3383249273.576	0.122
3383249274.575	0.122
3383249275.575	0.123
3383249276.575	0.123
3383249277.575	0.123
3383249278.575	0.120
3383249279.575	0.123
3383249280.575	0.125
3383249281.575	0.122
3383249282.575	0.123
