0.001	2.593
1.001	2.567
2.002	2.582
3.002	2.570
4.003	2.578
5.004	2.558
6.005	2.584
7.006	2.584
8.007	2.587
9.009	2.590
10.009	2.598
11.010	2.561
12.010	2.582
13.010	2.547
14.011	2.575
15.012	2.578
16.013	2.557
17.014	2.556
18.015	2.555
19.016	2.588
20.016	2.573
21.017	2.551
22.018	2.568
23.019	2.569
24.020	2.552
25.021	2.575
26.022	2.571
27.024	2.582
28.025	2.565
29.026	2.558
30.027	2.567
31.028	2.557
32.029	2.559
33.029	2.558
34.030	2.541
35.031	2.550
36.032	2.543
37.033	2.562
38.051	2.557
39.052	2.586
40.053	2.547
41.054	2.582
42.055	2.580
0.001	2.573
1.002	2.559
2.003	2.572
3.004	2.555
4.005	2.579
5.006	2.573
0.004	2.584
1.008	2.557
2.009	2.562
3.010	2.559
4.011	2.571
5.012	2.566
6.013	2.573
7.014	2.587
8.015	2.556
9.017	2.571
10.018	2.573
11.019	2.574
12.020	2.577
13.020	2.576
14.021	2.586
15.022	2.558
16.023	2.593
17.024	2.579
18.025	2.566
19.026	2.565
20.027	2.549
21.028	2.578
22.030	2.564
23.031	2.543
24.032	2.564
25.033	2.549
26.034	2.554
27.036	2.573
28.037	2.588
29.038	2.571
0.001	2.577
1.003	2.575
2.003	2.553
3.004	2.535
4.004	2.553
5.005	2.560
6.006	2.571
7.007	2.568
8.008	2.558
9.010	2.554
10.011	2.559
11.012	2.582
0.001	2.407
1.003	2.434
2.004	2.402
3.005	2.421
4.005	2.421
5.006	2.401
6.007	2.417
7.008	2.402
8.009	2.390
9.011	2.402
10.012	2.446
11.013	2.416
12.014	2.423
13.015	2.409
14.016	2.415
15.017	2.408
16.018	2.396
17.019	2.410
18.020	2.394
19.021	2.407
20.022	2.405
21.023	2.389
22.023	2.389
23.024	2.395
24.025	2.407
25.026	2.412
26.027	2.378
27.029	2.420
28.030	2.406
29.031	2.390
30.032	2.416
31.033	2.401
32.034	2.401
33.035	2.395
34.036	2.401
35.037	2.404
36.038	2.401
37.039	2.411
38.040	2.403
39.040	2.416
40.041	2.423
41.042	2.404
42.043	2.403
43.044	2.390
44.046	2.413
45.047	2.392
46.048	2.410
47.049	2.431
48.050	2.417
49.052	2.398
0.001	NaN
1.002	NaN
2.002	NaN
3.002	NaN
4.002	NaN
5.002	NaN
6.002	NaN
0.001	2.421
1.001	2.387
2.002	2.384
3.003	2.403
4.004	2.405
5.005	2.385
6.006	2.380
7.007	2.392
8.008	2.408
9.010	2.425
10.011	2.405
11.012	2.425
12.013	2.420
13.014	2.407
14.015	2.396
15.015	2.388
16.016	2.395
17.017	2.418
18.018	2.386
19.019	2.414
20.020	2.405
21.021	2.397
22.022	2.372
23.023	2.390
24.024	2.391
25.025	2.386
26.026	2.400
27.028	2.391
28.029	2.388
29.030	2.379
30.031	2.357
31.032	2.371
32.033	2.373
33.033	2.383
34.034	2.366
35.035	2.367
36.036	2.380
37.037	2.353
38.038	2.367
39.039	2.385
40.040	2.353
41.041	2.373
42.042	2.384
43.043	2.379
44.045	2.343
45.046	2.360
46.047	2.350
47.048	2.349
48.049	2.319
49.050	2.338
50.050	2.326
51.050	2.342
52.051	2.335
53.052	2.328
54.053	2.335
55.054	2.361
56.055	2.374
57.056	2.360
58.057	2.374
59.058	2.357
60.059	2.347
61.060	2.348
62.062	2.347
63.063	2.374
