0	211928	214355	206154	204720	202416	203499
0	211985	210771	204678	216068	211962	207093
0	211969	211664	205284	211714	214340	207360
0	211275	211048	204828	212552	216419	206919
0	212734	211295	205998	214733	214061	207096
0	212638	215368	206830	215092	214656	205891
0	215483	215217	206551	216103	213518	206360
0	213596	214215	206762	214068	216440	207003
0	214817	214559	206011	213206	211977	208347
0	211555	213407	206559	211913	213792	206920
0	213925	215009	206422	213763	212416	208139
0	214900	214221	204646	214460	212787	206015
0	215281	212950	206619	213555	213456	206343
0	214401	214323	206486	212732	213212	207506
0	211318	213721	207574	217285	214980	206586
0	211403	214538	203935	211965	212742	207210
0	215005	212480	204004	213487	214988	206022
0	212116	213014	206500	211162	212091	205966
0	212502	211307	205029	212446	214810	206079
0	211255	212968	205514	211532	211547	205933
0	213554	213113	204722	210778	212071	204427
0	211761	211512	204151	211122	211573	206992
0	212327	209932	205254	233849	234263	212604
0	234936	233986	209082	232325	235842	212726
0	230281	231493	208892	235258	236395	212545
0	233241	234225	210542	233390	237294	210311
0	232033	234772	210867	232046	236356	210127
0	228215	230395	210611	233096	238540	213884
0	236067	235258	210271	229441	231556	212565
0	229881	231004	212526	232958	235064	212971
0	229470	230335	212215	232325	234160	210893
0	227041	228747	210431	230381	232744	209367
0	231898	235485	211272	229989	236157	210738
0	232626	231843	210284	234833	236527	210797
0	231297	235212	212267	231275	234457	210002
0	230387	236015	209575	229140	230658	211757
0	229537	234188	212453	232350	234344	209520
0	229612	232145	211948	227251	230972	210863
0	230762	234843	209601	229875	231216	208183
0	229216	234471	213541	229168	233461	211167
0	230275	237443	210923	230788	237798	211019
0	229788	232272	213282	234636	233684	211304
0	230615	235492	210113	231909	233261	210729
0	233528	231537	211668	230247	232030	213352
0	228951	233630	212493	227073	229819	210497
0	233836	232892	213285	235348	233711	210703
0	235910	237104	211582	232426	230472	211398
0	229730	232557	210239	229579	231267	208456
0	232992	237471	213384	232212	238023	214005
0	228870	234286	210464	230582	234402	209157
3	232672	232306	209348	228580	232845	211756
3	231026	230546	209900	230225	232975	208640
3	231608	237907	210451	229955	228079	211156
3	231811	232634	212662	232270	234935	209681
3	231841	234704	211321	231406	233736	209779
3	231730	234911	212259	229969	234856	211231
3	231189	238152	211635	234478	234081	211138
3	234355	237269	211882	231679	231337	208815
3	234347	233066	212594	228655	229339	213373
3	232607	233320	210691	231077	230467	211826
3	230492	232955	210948	230991	236475	211409
3	230805	233020	210447	227929	232708	211122
3	229286	228900	210340	227495	231830	209079
3	228803	230867	211962	230501	231090	210283
3	230508	232116	208355	228059	234936	209869
3	229072	234288	211079	226946	232585	211086
3	228797	232505	210233	222759	233325	211433
3	230806	238518	210646	229860	231905	209649
3	226944	228130	211177	227805	231779	209447
3	229118	231162	209948	226185	231157	210947
3	229974	231568	209653	227832	233991	211777
3	232801	234344	210539	227964	230960	208922
3	231258	233309	209953	227853	236834	210318
3	235493	233433	209456	232978	232921	211803
3	229729	232992	210715	233077	233042	209121
3	232238	231952	210932	225643	229723	210321
3	225515	231892	210598	226814	229035	210288
3	233374	233179	210262	229056	231017	212802
3	231071	232833	209690	230518	231983	211660
3	232077	230206	212539	229597	231426	210149
3	229993	232471	211366	230676	229108	210584
3	230270	232534	209841	228973	228431	213156
3	225327	227827	210561	231049	229938	209526
3	230042	232303	210302	231246	231953	209495
3	230536	234659	210480	230211	235574	211110
3	227784	235213	212024	236172	236125	211585
3	231877	234095	211356	228308	232530	209625
3	230459	232348	211211	233035	232439	208898
3	229742	230885	211754	230885	227790	210082
3	233819	233989	209547	227018	202874	202626
3	229125	234479	211654	228677	230952	209133
3	231905	229331	209264	231408	236584	210986
3	226995	228148	209138	227739	231228	209477
3	228731	233342	211308	232146	234770	211504
3	230105	234603	212284	230018	231430	211616
3	226951	236286	209431	230946	230577	209959
3	226402	230755	209552	228225	205303	202835
3	229083	233300	210286	227276	233478	208305
3	228591	232917	211077	226436	233207	210683
3	229093	233543	211208	226158	232038	211011
6	231314	235191	209138	229054	232552	211263
6	228877	231693	210522	228167	230627	207484
6	228808	228678	208684	225968	232501	209699
6	230180	232143	208492	227647	232697	209017
6	227049	229334	210675	226844	228618	209693
6	226452	231728	208118	229321	229146	209836
6	226063	229328	209140	225798	229218	209735
6	224252	230196	210287	225636	228263	209551
6	226066	230662	212726	224113	229719	209639
6	225035	230698	209708	225879	229207	209584
6	226717	228814	210766	226942	234885	211123
6	226179	230509	210140	228690	231135	209707
6	231766	234564	210885	227494	229552	210206
6	228692	235336	210336	227841	230523	211042
6	222371	227947	208562	226090	229074	210227
6	224764	229016	208313	229847	234548	211334
6	228002	228035	209740	228506	231853	211589
6	229337	229850	210568	225479	228622	209807
6	227521	231970	210967	225941	230026	210766
6	225139	229331	210583	224359	226430	208546
6	227947	226895	209977	225028	224575	209501
6	224724	227092	208971	226682	230295	208468
6	227669	229461	209167	226121	232139	208566
6	229289	232454	211256	221363	224040	207550
6	226253	230643	212363	231087	236074	209737
6	227692	229726	209709	226055	229915	209233
6	225808	233665	209996	227792	231795	208404
6	229555	230288	209346	225311	230296	209784
6	226414	230806	210862	225193	232029	210560
6	227849	229205	209953	230254	231530	212310
6	230853	232273	211070	232481	235219	209817
6	229625	228656	206590	229479	229558	210257
6	227912	229672	211102	227903	233013	210938
6	227399	229727	211246	223896	230111	210514
6	228764	228107	209268	227970	231344	209570
6	225521	231701	212196	229899	228930	210381
6	227171	230169	210523	227316	231981	208699
6	230503	233354	208684	225915	227926	208931
6	226000	229219	209573	229609	229344	210452
6	225357	232851	209084	224807	226771	210113
6	225293	228122	211132	227408	233725	207979
6	225675	227557	208639	224297	228442	209054
6	225473	229827	209023	225916	203729	203046
6	226142	226207	211181	229200	230674	210687
6	226039	223313	208885	223807	230481	210914
6	225292	228834	210761	227669	229914	209366
6	228189	229684	210911	229133	231426	209845
6	231949	231725	209947	227312	229559	208795
6	229337	230808	208684	226455	230361	210311
6	229051	232687	210121	228782	235354	210615
9	225845	225854	208651	226857	226862	208115
9	227896	230637	211506	226011	229989	207736
9	225236	226054	210243	227486	230380	209767
9	226705	230148	210593	230044	228836	210528
9	226120	226186	210407	224932	230782	210010
9	225787	229750	210056	226498	229915	207449
9	226928	227858	209501	222675	228317	208179
9	226791	230638	210632	224326	228677	209903
9	228826	229686	208182	225541	222953	208784
9	227297	224657	209045	225175	231119	210070
9	221575	226448	209880	223047	224963	210216
9	221808	227201	207830	224568	227858	208818
9	226017	231817	211085	227175	228897	209942
9	230705	234551	210747	224457	203828	203505
9	226415	231357	210140	202707	226459	210721
9	228354	225532	208663	223247	229899	209220
9	225587	225496	209132	220572	202016	202922
9	225574	225083	209888	222565	225234	207485
9	223395	228226	209520	201981	230080	208704
9	224529	228349	209943	227354	228852	208342
9	223209	226595	207207	223252	227881	210441
9	223248	224710	208560	224196	227307	208307
9	222981	227542	209219	218308	221056	208505
9	223766	227270	210392	222422	223748	207935
9	223787	227130	208807	223099	228545	208064
9	224772	227047	208500	225603	226562	209158
9	222201	227023	208200	222189	224145	208953
9	222142	225990	207842	219638	202900	203520
9	227284	228045	208037	223006	225324	208192
9	226351	224892	208864	221105	226047	208210
9	226269	228366	209882	225230	228994	208094
9	228225	227688	208162	225175	229139	209419
9	224719	228565	208718	221851	227170	208572
9	227167	229832	208911	225260	226453	209457
9	226001	227059	208350	226446	229269	207537
9	228698	231425	210546	223890	230660	210990
9	227207	235567	209518	227787	203561	203276
9	221892	230318	208414	225583	203895	202790
9	228399	230743	209855	226189	229140	211030
9	227895	229389	209302	227709	233318	210029
9	228916	231787	209439	228227	229027	209502
9	231747	229693	210976	226785	228605	211293
9	228253	230396	210813	229522	231646	207364
9	226691	233165	210904	228247	227222	209066
9	225252	231009	208756	224927	226000	209303
9	229673	232563	208520	223933	226420	210186
9	224867	226742	209923	227806	227604	208325
9	228724	230145	208002	224212	228404	209342
9	230810	230402	209977	227949	231042	210804
9	229982	232019	209680	231106	229667	210661
12	229622	227128	209313	223203	224335	208547
12	227960	227481	211759	225688	227353	209798
12	227850	230464	211034	230057	231829	210088
12	231002	233190	210712	225839	227412	210221
12	225862	231714	211824	226083	204320	202240
12	224901	227888	210257	225722	228874	210160
12	227351	227219	210142	223945	227938	210470
12	221370	227210	209967	224480	227838	209769
12	230872	232812	210842	224789	230559	209842
12	229165	232867	208747	228240	231300	209887
12	223709	231121	208797	202244	226239	208227
12	227562	229892	211314	228695	231697	207768
12	229039	230113	210353	229312	230625	210466
12	226789	230797	208458	230698	229867	212383
12	228615	230893	210624	232030	232212	210067
12	225131	230337	209451	230899	233824	211127
12	229418	230734	209892	228750	232337	208905
12	228059	230467	209951	228889	230024	209577
12	226364	227011	210796	232377	230847	211555
12	234103	233740	209409	227218	231327	210600
12	229141	234523	209720	224242	229366	207966
12	225806	231732	209030	226859	230209	209623
12	224621	230587	210111	228319	229003	210392
12	230252	229606	209059	227570	229550	212250
12	226746	230034	210635	229754	232453	211420
12	226522	228632	208385	225791	228404	209777
12	226353	227747	209126	224858	232966	210692
12	227453	230749	209699	227945	230273	210162
12	225600	227992	211596	230378	231753	211390
12	226792	232554	208015	202842	226744	210615
12	226953	234886	210625	225043	204210	202166
12	229805	234007	210114	200414	200432	201349
12	225645	229755	209784	226121	230840	207865
12	223247	227389	209646	226664	203366	201864
12	228665	230021	207769	227224	203333	202169
12	227478	232955	210858	227817	229115	209279
12	228348	231564	208215	233232	232263	209004
12	233022	234297	209474	202924	229716	209951
12	227951	231305	210751	224575	203283	202954
12	229615	231703	208243	225650	224827	209559
12	225776	229132	209391	228318	232959	211285
12	226648	228043	211554	225807	228812	209525
12	224813	225909	209533	223750	204030	202620
12	228571	233412	210331	227887	228045	209712
12	224668	225108	210006	228036	226186	206899
12	227233	229353	209453	225649	229860	208156
12	227744	228903	211138	226708	229512	209259
12	225408	226655	209817	227672	231277	211797
12	226294	229900	208966	222372	203601	202268
12	228380	231439	211814	228409	228011	208144
15	226671	226664	209701	227698	227863	209602
15	228894	231110	208930	225973	226297	210665
15	225529	230713	208865	222597	228370	211581
15	222748	228093	209739	220848	226942	209376
15	224128	226708	210452	228310	232305	209280
15	224880	227290	208406	226173	228711	210010
15	223737	228042	209010	224387	226398	208855
15	225077	225321	208447	225783	232438	209637
15	225302	227431	208821	223188	229267	210610
15	225667	229209	208974	226842	229251	211442
15	221331	230508	209210	223364	225111	210243
15	228291	227050	210767	225434	229362	209842
15	220885	225280	209443	228339	203568	201722
15	226427	227617	209261	226251	226838	210391
15	225989	224570	210369	227929	226436	210308
15	223944	230998	209245	224708	203536	202049
15	226730	230606	208484	225389	228037	209634
15	227705	230298	210370	225364	203103	202672
15	225266	228163	210746	223416	205842	203456
15	231441	233711	209722	224968	227856	208851
15	226831	229715	209799	227896	231696	210901
15	224676	227790	209858	227019	204344	202498
15	224758	224211	207905	201384	201008	202597
15	221433	225538	208041	228590	202806	203075
15	220118	227038	207645	226500	226643	210581
15	227012	230473	209436	227694	227930	209806
15	225375	227754	209542	225621	204604	204408
15	227023	233217	209987	201310	201874	202289
15	227660	229123	209246	202291	224811	209181
15	222561	231173	209763	201409	202295	202265
15	225176	228417	210893	224495	203589	202921
15	231434	233990	209035	226471	204821	203465
15	224565	235743	210106	228297	230580	209038
15	229261	228973	208887	226652	230543	207838
15	225011	229043	210039	202393	225826	208721
15	225605	226629	209177	228845	205174	202655
15	227822	233753	209248	228421	228187	209529
15	224392	228495	208245	201753	201856	201831
15	222036	229181	208045	222120	203955	202728
15	222730	228456	210177	226488	227108	210664
15	229235	231851	211001	202253	226871	207531
15	224816	229270	208545	227512	229971	210277
15	223591	228000	210036	222890	203930	203626
15	225428	227075	210433	200581	201116	202299
15	228274	226438	209766	225526	229133	209440
15	229473	230841	209251	203054	227738	208707
15	223606	225098	208835	225084	228772	210587
15	224880	229811	208006	200846	201647	201973
15	226233	229636	209752	227418	233621	207526
15	224389	228767	210713	225400	229622	209161
18	228697	227211	208880	226051	231104	208766
18	225807	228785	209638	224884	204464	203623
18	225505	228145	208743	225897	228076	209333
18	222590	224938	208463	224905	204590	203292
18	228486	232686	210898	201597	200740	201671
18	224580	228972	209988	221508	227461	208228
18	223888	229653	211431	223508	228777	207753
18	226302	226624	209213	226690	227977	210383
18	225079	229018	210967	201732	200970	202059
18	227741	230721	211282	229839	203909	202997
18	224992	229786	210149	222305	227118	206672
18	223659	227920	210538	225129	203694	203532
18	221997	227429	208763	222326	202545	203317
18	224566	224983	209633	219674	202775	202442
18	224947	228834	208484	224690	230177	211669
18	226146	231581	210327	224086	203057	202592
18	225375	228910	209035	226887	229396	211486
18	223491	228540	207831	202085	227979	206150
18	224963	228378	210362	226863	228843	209840
18	221154	224014	209003	220781	204633	202181
18	225607	227698	209638	222520	229914	208846
18	224602	224009	208306	225680	202737	202131
18	222755	226963	208596	223333	203613	203596
18	220338	225022	208962	220770	203569	203213
18	229301	230761	210211	226313	204043	203244
18	227458	232362	211207	226618	204478	204003
18	225537	227694	210205	221278	203103	202523
18	227130	227499	207986	227110	224781	207485
18	225433	226992	209329	223432	225076	208205
18	224282	227167	211135	223591	202978	201972
18	226093	230535	210318	222571	226846	209283
18	225602	227902	209077	228150	228409	208870
18	226019	225776	208428	222622	228776	210720
18	222999	224719	210576	224900	229046	208395
18	225887	229529	209278	225517	228983	208984
18	221903	225518	208275	222094	228564	209310
18	224935	226462	208423	224160	203796	201772
18	223313	224253	209201	227267	229011	211314
18	225229	224020	208056	224726	231581	209262
18	224312	227683	210109	224564	225547	209793
18	223340	225345	208588	222739	228157	208565
18	222212	222600	209166	226467	229427	209134
18	222536	223261	207755	224391	231347	209428
18	222661	224453	209125	222026	223628	207767
18	222298	225591	207891	223850	230133	209167
18	221935	225513	210843	222378	203039	202762
18	224833	225117	209871	223839	229464	208550
18	220299	225685	212491	224831	228574	208607
18	225177	228939	208982	225610	229902	211652
18	222047	222349	208121	227700	203432	202841
21	222847	228701	210290	222345	204872	203534
21	227073	228528	208745	225898	204203	201798
21	222628	227495	209226	215726	213546	206133
21	224316	227764	208529	227923	231667	209495
21	223620	222797	210099	223700	228373	209079
21	224649	222285	207761	200893	200773	202171
21	226627	226632	208992	224451	230028	209896
21	222637	223877	208771	221990	221780	207883
21	220368	224050	209270	221584	228119	209238
21	224161	225591	209092	225846	203942	202251
21	225362	227163	208810	223409	228260	209292
21	221523	224795	208325	222547	226268	208090
21	219186	224042	209024	202546	223839	208579
21	222933	226131	209953	201322	201133	201613
21	223023	223478	209122	226191	204102	203011
21	224975	227639	209096	202163	223445	208708
21	224474	226977	209553	222599	204265	202629
21	223297	226015	210437	200850	201269	202083
21	227557	228772	207613	225028	228263	209661
21	224160	226138	208677	202216	226365	210006
21	224939	226300	209614	224103	229698	207018
21	223109	225386	208902	223736	203583	202806
21	225964	224495	208222	224729	204787	203575
21	223496	228199	208968	229562	229394	209636
21	224173	226985	209659	226968	229531	210066
21	222059	226198	208255	222197	202052	203706
21	225079	226079	208763	224351	229286	210328
21	225624	231297	208966	225671	227575	209231
21	226208	230633	209895	201648	202254	203413
21	222431	223703	205849	224231	225898	209367
21	220534	224517	209636	226676	229201	210843
21	222795	225104	208647	202243	224513	207456
21	218924	220653	207770	219731	222008	207846
21	220234	220878	208480	219934	222413	207165
21	221044	222283	207620	226528	226306	208420
21	226282	225843	208198	218532	221790	208155
21	220792	222560	208690	223581	226782	208692
21	219686	222949	208689	222720	222001	208373
21	221031	221443	207054	219222	224998	207533
21	215451	222050	207171	221812	220733	208238
21	220384	224222	208470	221271	226640	207365
21	216525	223964	209694	222302	224867	207603
21	217975	222298	207779	220352	223493	209464
21	221523	221765	209341	218834	223736	208418
21	220766	224790	207631	219537	219103	207794
21	219265	223443	207207	219823	223060	207271
21	221509	225270	207723	222696	222879	208388
21	222434	221887	208662	220832	222575	207510
21	221570	224549	209067	222131	223821	206863
21	221672	222109	207714	222801	223684	207497
24	217585	220579	209070	221554	223003	206060
24	220053	223865	208860	221940	226803	207732
24	222199	222708	208151	221675	225788	206607
24	223617	221273	208832	222931	225419	209862
24	219626	220009	206910	223238	225818	207680
24	219823	223561	207484	220535	222370	207663
24	220704	221816	208917	221680	221522	207622
24	222868	223849	206628	222296	226449	207617
24	226390	222621	207980	224203	226305	208463
24	222328	224394	207614	220661	225951	208794
24	224320	223173	208226	221154	222591	207257
24	224705	226460	208860	221998	225607	207747
24	220771	225078	206847	223675	224203	207596
24	218416	223643	209234	219794	222452	208429
24	218372	222254	207928	222099	224482	208749
24	219699	221687	206825	221793	222536	208370
24	221539	223965	210057	223539	225693	210129
24	220407	221783	204981	220731	226758	207250
24	218274	220484	208092	219124	223629	207641
24	219295	223200	206852	226874	221178	207690
24	221022	221043	209553	223238	226589	208026
24	220282	227000	210026	221471	226840	210570
24	222387	227632	208085	225109	224444	209062
24	220379	224411	207886	202604	226179	208104
24	225272	226415	208180	226995	227849	208679
24	217771	220887	208384	220975	222227	207848
24	219207	223470	208575	220413	223222	208326
24	219350	223183	207288	221287	203323	203887
24	218209	219426	209652	221105	221585	206585
24	219149	218786	206664	202628	219787	207150
24	217974	221277	206792	218030	223555	207524
24	216658	221406	206728	202983	220041	207543
24	217590	219447	206618	223456	227334	208613
24	224192	222276	206794	223915	226544	207954
24	219430	220931	208000	219483	222439	207925
24	221379	220391	208446	219430	203317	203206
24	216243	221574	205675	201956	207460	204286
24	217357	218746	205317	220989	204181	202642
24	216779	219178	205906	220857	224199	208545
24	220370	225190	207402	220775	225804	208301
24	218384	220090	207364	220289	221770	208206
24	218520	225109	206904	220896	221508	209113
24	217439	219183	206706	220110	225538	206841
24	219150	220678	208007	219194	224455	206126
24	216448	220513	204517	221902	223043	208637
24	218630	222958	209341	217446	220864	207493
24	217963	221692	207435	221227	221533	207788
24	219334	221893	206879	218821	221744	210190
24	220636	219520	207257	219127	203376	202648
24	217727	216974	206359	216884	219261	206380
27	217381	217278	205312	219466	220982	208191
27	217667	221131	204373	218981	222199	206881
27	217055	217986	204663	219180	221914	208474
27	221691	223000	206913	221730	225982	208762
27	220296	220800	206540	220835	222668	207605
27	219031	221387	206683	224184	224392	206466
27	219427	223085	206440	225620	204615	203287
27	221058	221011	205333	226633	228430	208475
27	218873	221712	206371	221813	225980	208593
27	222433	223363	206487	221065	225386	207105
27	218908	220650	207312	222169	203641	202770
27	217504	223615	207869	222658	226883	209138
27	222110	223198	207814	225160	227651	209622
27	219753	222406	207422	222203	225536	209670
27	221749	223410	207710	222204	225790	210270
27	221569	223682	208061	223489	224280	206782
27	219432	223613	204792	225012	231025	207266
27	219311	223877	206960	222852	204683	202304
27	218707	224770	208201	201276	201172	202183
27	224077	220686	208559	221592	204531	202014
27	220357	224561	209202	225870	227478	209666
27	221011	223129	208511	229045	227623	207989
27	219027	220815	207027	223696	225762	209053
27	218023	222985	207622	222055	225935	208176
27	222387	223942	208771	223663	227546	210035
27	220096	222929	208693	222561	205033	203509
27	222188	226227	207931	223055	223901	209366
27	218110	222361	207728	224814	225434	209190
27	221493	225802	207902	201624	224299	208288
27	221413	228080	208359	223352	228422	208885
27	224301	225292	208106	226695	229902	208618
27	218793	221774	207809	225327	225076	206907
27	217717	222659	207151	226373	229446	208835
27	220900	222832	208889	224124	203973	203742
27	221401	224615	206022	225504	228142	208040
27	222584	224384	209161	223797	225906	210490
27	221697	223435	207067	225774	227662	209881
27	224682	223873	207136	224039	225864	209453
27	221148	222907	208315	223576	225873	208085
27	221801	226176	206894	201620	202157	201914
27	222765	221067	206859	200560	200363	201982
27	219584	223053	207945	221224	226824	209773
27	219194	220550	206658	222758	226144	210244
27	222574	227166	208460	222866	228293	209581
27	220816	222587	205389	225221	226201	211019
27	225173	223570	208409	225858	227905	209090
27	221091	224823	205863	227361	228563	209458
27	222610	223665	207952	224789	227145	209894
27	219521	223081	207754	224579	227325	208015
27	219742	226628	206673	224098	203157	202651
30	221483	221200	206565	228058	226017	208561
30	220779	223183	207552	223464	203799	202703
30	221506	225013	208323	224583	226830	208806
30	220148	224073	206059	222497	204716	203182
30	217183	222480	206692	219571	225106	207400
30	220578	218134	206818	221805	224558	207185
30	219665	222057	207480	223029	223076	208906
30	218069	223588	207451	222780	226515	209105
30	218257	225909	206653	220635	202814	202203
30	222583	224587	207559	221308	203171	202223
30	218502	224008	205591	223156	225934	210196
30	221221	222390	207100	222498	228298	208080
30	220611	223779	205510	225600	227208	208367
30	217383	223861	206930	222223	222225	208531
30	220172	223632	208333	221261	223400	208912
30	214961	219441	205951	217373	220875	208916
30	217236	221101	207246	218636	220773	207577
30	217822	220207	206454	223037	226806	207158
30	218610	220693	206923	221802	219853	206162
30	217018	219106	203699	220464	202435	202705
30	218821	221494	204887	221804	224416	207208
30	220342	224322	205442	223340	225091	206955
30	218239	223076	206664	223315	228001	207387
30	221481	222476	206139	201080	219658	207537
30	219372	221151	208054	221806	226365	209502
30	220268	220036	206517	223458	224629	208229
30	219733	223664	206186	220847	223277	207806
30	223735	222316	205393	220399	202191	201961
30	216604	225564	206453	201820	219534	208053
30	220557	225505	206433	201740	214077	205257
30	221448	223699	206971	224010	228125	210144
30	220069	225898	207176	220503	222765	207354
30	221511	222065	204921	219747	224612	206780
30	218226	221833	204353	222566	224032	208520
30	220503	224782	207459	224032	202563	203177
30	219218	225219	208823	218386	223098	207327
30	219044	222611	206077	221882	226095	207952
30	220297	220913	205912	222218	226181	207285
30	218172	223540	206383	220290	223144	206246
30	218585	224435	207040	217946	221973	208348
30	220054	224109	205083	221841	203758	202906
30	221877	220930	208349	220786	225532	207680
30	221858	220004	207385	218764	221982	208029
30	219199	222272	205543	218736	223077	207167
30	219094	220381	206489	217138	222811	206920
30	217897	221969	205525	220736	221923	209535
30	217241	220834	205792	220195	202221	202157
30	215205	219974	205277	201981	200249	203091
30	222279	221142	207589	218654	224787	207728
30	221017	222662	206753	201834	224056	206201
33	216948	221421	205053	221521	226435	205847
33	221186	225446	205532	223195	225272	208206
33	223127	224211	206737	202394	222165	207190
33	218381	221344	207569	219160	202356	202744
33	216922	222231	205908	201814	220663	207484
33	215792	220475	207302	217389	220053	206170
33	216691	223791	207356	203055	221224	208043
33	219992	223183	205991	216948	218064	206780
33	222935	224836	207793	220990	203578	202383
33	219308	222073	208234	202045	220901	207213
33	218459	219531	205259	220074	203699	202555
33	221556	222705	204483	221349	224533	206557
