82.43	202613	210441	216762	204929	202472	204856	214222	214031	205512	204603
82.43	202406	211885	213098	202735	203310	203222	210889	215576	203877	203340
82.43	203542	212061	215364	204529	204072	203357	211621	215042	204964	204010
82.43	205344	212124	217284	204128	203875	203776	212815	216755	203513	203560
82.43	203529	210512	213670	203909	204307	204928	211597	215886	203761	203557
82.43	204258	210149	214419	204701	205033	203223	211825	212592	203496	204839
82.43	204456	211242	212935	203462	203230	204965	207938	203379	202449	203017
82.43	206536	210811	214470	205845	205098	204393	211654	211150	204479	203612
82.43	204642	209094	214976	203678	204178	204809	211619	212979	204862	204093
82.43	205053	210912	214872	205162	204437	203530	203321	214201	205686	204911
82.43	205398	211966	215757	203936	203589	204625	212457	214967	205310	205654
82.43	203834	211365	213983	203287	203471	203216	212613	214965	204880	203851
82.43	205152	210883	212673	203867	204336	202852	203603	212717	203011	203977
82.43	203383	210312	212773	203441	203029	205617	212553	213633	204629	204496
82.43	203731	210563	213398	204166	204526	203600	211377	212583	203621	204266
82.43	204485	209330	213768	205332	204166	204756	212975	214849	204078	205065
82.43	203801	210625	215620	203347	203939	203398	211948	214142	203338	204361
82.43	203880	211920	214719	203627	205019	203835	210568	212257	203086	202220
82.43	205133	211366	213157	204577	203332	203831	209062	211219	204030	203484
82.43	204815	211968	214575	204614	203578	205105	214102	216104	204508	205282
82.43	203792	209499	216126	204821	203734	202692	210157	215565	205006	202756
82.43	203510	211312	215741	204193	203183	205511	211827	214823	205660	204267
82.43	204366	210825	214270	204232	202738	204215	211814	214074	203471	205043
82.43	205751	210389	215343	205651	204866	203095	208458	210667	203803	203064
82.43	205949	209481	213305	204203	205182	205084	209163	209655	203887	202763
82.43	206213	210086	213177	204088	204200	205359	210605	212893	204438	203999
82.43	206326	209512	212600	203748	204698	203788	209086	211171	204606	204475
82.43	203701	210364	211578	203956	203627	204505	210729	213651	206237	203774
82.43	204342	209533	214738	204108	203657	205069	211629	213685	204829	203783
82.43	204473	209115	213960	204939	203642	202235	203207	213150	203929	202506
82.43	206403	211023	215615	206003	206241	204795	213343	215973	205665	204353
82.43	204151	213277	217238	205874	204341	203932	212977	218129	206393	203306
82.43	205626	213207	219217	205396	204307	203920	211132	204069	201689	203288
82.43	204961	210847	216469	205097	204930	205683	213832	216826	204161	204360
82.43	203878	214124	220625	204718	205708	204741	213677	217880	205053	204717
82.43	204225	213965	214689	203921	204135	204682	212007	203835	201948	204133
82.43	203809	212059	212221	205218	204579	203769	211758	218504	204325	203588
82.43	203481	210071	216709	204196	205043	205201	213150	219294	205276	204973
82.43	205471	212125	215054	205727	204661	204911	210458	216931	203583	203862
82.43	203997	213294	214998	203985	203418	204688	213336	219250	205369	204402
82.43	203505	211248	214760	204753	203032	204023	212416	217016	204160	203280
82.43	204731	212339	216502	204103	204385	203278	211717	215492	203632	203336
82.43	204676	212004	216863	204814	204411	204750	211987	215952	204980	203546
82.43	205339	211907	215934	204702	205443	203861	212797	217485	204482	204238
82.43	204093	211518	214763	202998	202551	203762	213039	219883	204147	203991
82.43	203407	211445	214865	203338	202237	203245	213665	215405	205131	204381
82.43	204998	214109	216209	203734	204929	204295	210634	202968	200807	200934
82.43	203773	211641	216758	204066	203287	205255	215896	216848	204107	205079
82.43	203647	211819	215742	204307	203597	202913	213169	216211	204362	204381
82.43	204259	211791	215723	203671	204640	212088	207856	215401	204042	203216
82.43	204173	213624	213212	204792	204094	205382	213352	215684	204515	204882
82.43	202921	210588	211832	203707	202692	203961	211793	215100	204537	203777
82.43	205488	212712	216560	204513	203912	204380	214202	216481	205170	202487
82.43	203186	212632	214718	204626	204680	204323	212647	216457	205685	203968
82.43	202959	211841	213244	203195	203510	202521	212818	204063	202561	203993
82.43	205600	210934	216749	203914	204252	203177	213577	216345	204088	202835
82.43	204519	212292	217116	205118	204520	203523	202973	212921	203922	204583
82.43	203597	212191	215121	202518	202342	203785	210366	215322	204344	203818
82.43	205215	210892	214796	203859	202634	202174	202864	212702	203767	203309
82.43	204284	212279	214070	204194	203905	205062	213698	216502	205150	203722
82.44	205242	209548	214295	205903	204162	204593	211878	204579	201375	204187
82.44	203841	211136	213493	204364	203455	204263	210207	202611	201742	203605
82.44	203481	211676	215777	204430	204243	203847	203179	213152	204857	204308
82.44	204332	213864	216393	205338	204502	203907	212109	215842	205477	204892
82.44	204055	211618	213938	204659	203997	205158	212290	214874	205198	203142
82.44	203783	212381	214149	203040	204110	203804	214587	217801	204441	204130
82.44	206324	211576	214454	204460	203210	205488	214992	221963	203822	204748
82.44	203974	210985	212033	204173	204051	204354	212917	216046	202884	202971
82.44	206398	213469	215174	205653	204408	204126	215041	216212	205263	205105
82.44	204524	213562	215986	204793	204296	203112	213598	216370	205188	204607
82.44	204439	212177	215570	204896	203850	203735	210320	217663	205242	204644
82.44	204599	213898	215799	204036	205144	202174	203412	214049	203734	203841
82.44	205129	214695	217883	205057	204250	203538	211924	217614	204558	203331
82.44	205683	210400	212672	205338	203078	203539	211247	215615	203970	203595
82.44	204576	210148	215620	204804	203796	203519	214252	214580	204306	204093
82.44	204734	210875	216450	204945	204267	204106	212298	217133	205371	203990
82.44	203722	208871	213791	204824	202913	205454	210160	213115	203894	203722
82.44	204781	209146	214602	204354	204248	203308	211199	213036	204735	204148
82.44	204693	209232	212889	205036	203389	203882	210775	212124	204370	204157
82.44	203996	211293	215975	204986	203342	202940	202891	212656	203214	203077
82.44	203765	209117	217657	204429	204349	203253	214667	216629	204751	204316
82.44	204854	212549	212424	205658	204924	204263	212284	214798	203426	203989
82.44	204699	210174	214631	205469	204072	203649	210479	215170	205114	203336
82.44	204075	209692	213430	204336	203376	205508	212896	215330	204190	203349
