85.24	823829	804676	819047	804385	804724	822227	803056	822151	804669	804009
85.24	825310	806606	824100	805348	806231	822962	804667	820349	803919	803987
85.24	822361	804962	821887	802527	804671	820378	804365	823137	805112	803798
85.24	821568	801933	820735	801203	800995	820806	803330	818525	802252	804735
85.24	820386	800402	818398	800805	801140	825113	805677	823334	805170	805883
85.24	820219	802333	819899	802945	800639	825725	804853	819354	804174	804308
85.24	819089	801003	819537	799376	800088	826383	804088	821090	804672	803177
85.24	824331	800183	821912	802071	802983	824439	801860	820160	801276	801912
85.24	824068	801641	820622	803375	802616	825761	804951	819272	805191	804400
85.24	826069	802745	821620	803087	802473	822422	804401	825667	804166	804053
85.24	822686	802538	820229	803338	802508	823140	803817	823862	803936	803665
85.24	820612	802212	817205	800644	799634	821391	803068	820573	802206	802113
85.24	824294	802245	822221	801500	803331	824003	804087	820956	803270	804634
85.24	821754	799416	817227	798963	799690	823638	803956	823833	803194	803410
85.24	822716	802415	819382	802277	802887	823753	802997	823733	802510	803232
85.24	819717	800664	814550	798856	799798	822869	802210	818404	802393	801706
85.24	818743	800528	815638	799567	799761	824406	804405	824341	803826	803726
85.24	822496	802794	818818	801659	801420	822248	803057	823463	801423	802282
85.24	825673	802198	818365	802794	803089	823290	805247	822295	804203	804751
85.24	821208	802439	824005	803650	803174	824516	802795	820099	803511	803552
85.24	824831	802396	821586	801868	801778	824893	805272	822239	804149	804385
85.24	823843	801816	817814	800217	801037	821698	801343	820802	800254	802320
85.24	824102	802959	819965	803582	802741	824974	803616	820342	804627	803380
85.24	822599	801903	819734	802244	803879	824649	803531	820692	803544	802375
85.24	821073	798844	817368	801090	802212	821594	803760	823598	803715	803911
85.24	820216	799763	819318	801493	800727	821712	803589	822911	804777	804408
85.24	818741	802243	818586	801252	802656	826054	802888	822338	802831	803562
85.24	819403	799432	820543	800228	798553	821288	800561	820745	802347	800525
85.24	824549	802415	817302	799957	799566	822054	802462	818015	801843	802536
85.24	820789	800987	819594	800985	802325	822435	803408	821859	803688	804483
85.24	820615	802706	821998	800869	800818	826997	806513	824452	806175	807925
85.24	820471	801415	822152	803738	802205	821180	802066	818559	801545	802002
85.24	824479	803064	822573	803589	804531	824160	800762	822339	802579	802652
85.24	820975	801964	818694	800797	801418	822599	803609	820821	803267	804631
85.24	816920	800260	815721	798873	798162	821076	804224	821615	804154	804717
85.24	819390	799843	819919	801282	801559	822990	802608	824056	802864	802463
85.24	822203	801945	823463	802243	801864	827535	804366	822860	805247	804540
85.24	820263	799875	817192	798794	800507	826010	804690	823311	805249	804282
85.24	821303	799473	818949	799583	799316	826855	805219	821351	804335	804605
85.24	823441	801920	819557	801264	801156	824574	803312	821994	804359	802992
85.24	820326	799857	819540	798955	801694	821674	803488	801632	803773	804604
85.24	822335	803222	819835	802114	802483	823144	804748	821703	803263	802780
85.24	820921	800981	818071	802286	802359	822830	803019	820081	801590	802467
85.24	820202	799761	818208	800152	799933	822681	802953	820794	803914	803543
85.24	820810	801844	818229	802025	801003	826493	803279	822086	804359	803673
85.24	821133	801992	818867	801105	800419	822834	801583	819313	802100	802882
85.24	820905	800802	819254	801235	802786	826579	805859	823688	805228	805973
85.24	822992	802778	818847	801396	802293	823928	802243	820844	802869	803215
85.24	817876	800282	819035	799210	798707	823655	803624	821063	804142	802567
85.24	819942	801687	819698	800897	799845	824098	802986	820128	802342	803473
85.24	824372	802685	819698	801941	801325	824568	803422	818507	803656	804245
85.24	817209	800980	821726	798141	800721	824779	803699	820294	803296	805038
85.24	817998	799156	820918	798013	800042	819334	803048	824256	803131	801982
85.24	824525	803100	821575	802055	802547	822885	803783	821664	805694	805728
85.24	820434	801458	818711	801766	800933	823989	806152	822018	804742	804773
85.24	821387	800649	817541	800570	800482	822999	804145	821773	804104	804188
85.24	821275	803230	822799	802130	803293	822180	803000	802578	802937	801385
85.24	823836	803512	819721	800670	804115	824683	805040	819018	804129	805226
85.24	820143	802869	819846	802633	801923	825416	804638	823004	805583	804321
85.24	825649	805207	824544	802176	803397	823039	804454	821067	804350	806071
85.24	818881	798858	818412	799062	799640	822500	803618	821518	803331	803174
85.24	819147	802852	820004	803481	802006	823986	804144	822608	803984	804447
85.24	820877	800901	818797	800873	802140	825366	804237	820626	804611	804487
85.24	826893	804233	821265	803859	805246	822292	803378	818618	803021	804130
85.24	821585	802298	821802	804272	803117	825283	805162	823303	805029	804003
85.24	823136	804938	821402	805102	806889	827006	803005	820899	803426	802507
85.24	822346	805002	822996	804757	804405	823247	805049	819636	801954	802020
85.24	822880	805774	824456	805330	804352	820196	802032	822593	803276	804322
85.24	826819	805290	822693	807461	805920	822846	806474	824283	804581	804749
85.24	825963	806162	821656	805149	805346	823959	802045	818944	802173	803533
85.24	825197	806390	821936	807264	806603	825131	802989	803694	806152	804600
85.24	826868	806044	822663	806536	805912	823252	805300	822708	804196	804589
85.24	826046	805161	823735	804848	805735	823761	805674	821730	805420	806037
85.24	825318	805515	821456	805831	805266	819225	804378	820494	803571	803011
85.24	822458	806523	821633	804820	805408	826123	804989	821806	802930	804712
85.24	821992	804287	821111	803740	803698	824997	804719	820450	804239	807025
85.24	822090	802004	819717	801879	802627	823071	806373	821391	804923	805720
85.24	825425	805518	821073	804338	806326	822793	805821	820205	803445	805564
85.24	823276	805447	818799	802301	804511	820048	802263	821369	801872	803208
85.24	822712	803482	819435	803390	803233	821873	803143	822810	803417	803368
85.24	824045	804376	819081	804496	804972	821965	804968	819258	803431	804174
85.24	822081	805348	819445	804738	803991	826108	806137	821229	803337	804826
85.24	822487	804488	822769	804021	804452	820594	802898	819633	803688	802766
85.24	824776	806002	821649	804412	805822	825344	803455	822293	804934	804398
85.24	825433	808018	822474	804695	806742	820799	803599	821760	803594	804976
85.24	823621	805196	822466	805235	805101	826011	803281	820995	803284	804110
85.24	823605	805518	821601	806153	804895	824223	801855	819082	801840	801878
85.24	826919	806890	821088	807214	807204	825381	805847	821272	806744	807445
