85.65	826275	802895	821832	804561	802736	824044	803717	825371	804126	804060
85.65	822362	802408	820555	801277	802172	805801	805594	804672	804135	804986
85.65	825758	802877	820821	802133	803293	827721	804008	820733	803759	804404
85.65	826723	803305	823282	801890	802810	828567	806020	824230	805849	804657
85.65	829892	804704	825783	803131	804332	802002	802469	802476	802677	802145
85.65	814696	801948	812453	801659	803007	818409	805358	816659	803879	803762
85.65	820372	804270	817384	803376	805246	820066	803703	817830	801861	802311
85.65	822586	804877	818151	804533	805639	803490	802788	801423	802827	801830
85.65	821330	805220	819985	804946	805380	821016	804259	819579	803468	804122
85.65	825347	804153	819925	804430	806331	824149	804567	803835	804449	802784
85.65	820256	803287	816022	804105	803753	821667	804700	819282	803209	803724
85.65	820319	804330	818107	805032	803585	819921	804098	819236	803220	804993
85.65	819585	804393	817854	804006	804689	820037	803766	816958	803818	803841
85.65	824163	806176	820398	805834	806735	820231	803372	817338	802182	801595
85.65	823135	802763	818466	803363	802850	825350	804143	817991	803502	803656
85.65	823600	804773	817606	802865	803090	821184	804854	804245	802850	805318
85.65	823686	803618	817933	804612	803794	804766	804702	819051	804329	804480
85.65	824520	802550	818743	802907	802081	825010	805108	820194	805032	804877
85.65	825260	805016	823457	804554	804118	826228	802826	824043	803946	802930
85.65	826446	805143	820764	804523	805279	824291	804284	824660	805133	805001
85.65	825938	804695	823983	804776	804349	824081	802350	803350	803255	803057
85.65	824361	803899	823484	803296	804147	822263	803227	801841	803074	803499
85.65	827827	804282	822848	804744	805522	825415	803619	824759	805711	804875
85.65	825037	804966	821961	804950	804725	824250	803458	822889	803502	803848
85.65	824508	806216	820331	805708	804463	823433	801662	819062	801033	802121
85.65	825204	803378	822540	804274	806103	824189	805905	803373	804709	803369
85.65	824071	806084	822385	806202	805765	824409	803804	805060	805078	803239
85.65	826551	806242	822785	805578	806812	805593	803204	822155	804350	804518
85.65	826865	805958	820846	804290	805775	826189	804462	804029	803954	804558
85.65	828568	805106	821992	804866	802371	824955	803515	820439	804087	803544
85.65	826376	807248	823786	807143	806951	826238	805124	822152	805233	804570
85.65	826958	805047	821283	805920	805118	826418	806240	824409	805427	804829
85.65	825625	805112	822740	804857	804760	823544	804271	803462	802823	804074
85.65	825086	803828	823097	804154	804274	823402	802483	803986	803298	803282
85.65	825249	806443	825962	804004	805042	823609	803401	821751	803171	803952
85.65	827261	803705	826281	804722	803932	826762	805008	825240	805368	803640
85.65	824682	804811	822298	804529	803650	823662	804930	822957	805127	804396
85.65	825800	806471	825145	807742	807216	826841	803698	820631	804377	804357
85.65	824564	803798	822499	804221	804143	824183	805094	804664	804127	805368
85.65	824845	804258	823459	807141	805523	825673	805680	804912	805924	804664
85.65	824486	804101	823664	804839	804173	805382	805186	822817	805524	805159
85.65	826747	804856	822415	804222	805489	825967	804273	825825	804620	806018
85.65	823903	804673	823169	804861	803179	803502	802005	818213	801582	801761
85.65	823154	804783	825214	804692	804498	821452	804715	819767	802032	803970
85.65	823486	804860	823828	806193	804166	827530	805961	822539	805272	805277
85.65	829906	805560	822923	805619	805686	824667	805513	804796	805352	806419
85.65	828702	805461	825254	804844	804968	823856	805110	820432	804346	805257
85.65	822297	802211	824195	803677	804189	821472	804052	821519	802522	804339
85.65	822166	805076	823212	805181	804392	824641	804731	805697	804252	805556
85.65	825828	803243	822438	803949	804126	821318	803912	823579	803103	801434
85.65	823023	802894	821787	803698	802577	820625	802634	803208	802911	801288
85.65	828669	805358	822283	805400	805721	822847	803083	822502	803333	806016
85.65	821677	806501	823768	803783	805815	825785	804024	821433	803538	804646
85.65	821072	801739	819684	801675	803066	829234	805474	803913	804217	803980
85.65	824505	803477	823096	805249	803871	804755	804862	804568	804709	804168
85.65	824561	804914	821829	806506	806533	824538	804091	822311	805534	805398
85.65	829718	805778	823389	808150	805214	823569	804546	804107	804840	804024
85.65	824138	804593	821494	804614	805920	826635	805324	820815	805001	804942
85.65	822603	804004	820777	803638	804403	827076	804607	823485	805361	804655
85.65	821126	803800	821273	803437	803051	825854	805680	804333	805645	804827
85.65	825165	803260	819571	803923	804153	824782	804415	807145	804247	805571
85.65	824637	805279	822012	804335	803833	826943	807211	824864	805901	805824
85.65	830727	806730	825266	807462	807968	826263	805044	824200	805300	807706
85.65	824241	801275	820505	800567	801663	821076	802576	821588	803130	803218
85.65	824689	804530	823013	804754	806616	823304	803360	821724	806018	806034
85.65	822505	804672	818047	804885	803589	823874	802567	820283	802559	802521
85.65	828883	805535	823926	808280	805251	824658	804491	824898	804430	805889
85.65	824918	806448	824971	805333	805742	824842	804599	823171	803887	803899
85.65	826624	803813	821341	803552	802700	822726	804506	821929	805116	805415
85.65	825167	807128	820539	807128	806652	824312	804822	805233	805276	803794
85.65	823236	803499	822060	803322	803382	823291	805450	819895	805399	806336
85.65	826448	804603	823534	805347	805621	824120	804556	823332	802712	802786
85.65	827164	805902	819423	804641	804501	823890	805252	821184	804644	805009
85.65	826787	804126	820383	805155	803646	826218	804897	823155	804330	805579
85.65	825978	805522	823671	805203	804385	821818	804194	820953	804204	804627
85.65	828747	806734	820555	803813	803597	802687	801527	802423	802173	803382
85.65	827847	805474	822157	806698	805275	825842	805477	822237	805110	804472
85.65	825592	805286	822438	805215	804094	824472	802920	817760	802697	804112
85.65	824929	804863	821963	804921	805094	826712	805944	823292	804616	805656
85.65	825036	805226	821321	804038	804240	824844	802890	820142	802565	801813
85.65	825928	804935	822665	805374	805742	823372	804260	822526	804123	803753
85.65	825564	804670	822041	804495	804872	824275	806249	820512	804277	806184
85.65	824923	804390	822200	804171	805478	804778	805192	821552	806082	805160
85.65	825602	804869	827148	805932	806068	824616	805513	804352	805072	805838
85.65	826883	805720	823033	804796	803719	824846	804884	822190	806136	805813
85.65	826282	802625	818347	803369	803411	827966	805074	823334	803084	804213
85.65	824337	804075	820285	803041	803529	824503	805611	825508	807113	805985
85.65	827639	805604	821317	804203	805864	826482	805563	823031	804982	804335
85.65	824038	803459	823043	802894	802490	825982	806324	823158	804546	804273
85.65	827590	805803	824061	806377	805314	823600	804683	824626	806749	805608
85.65	824547	803618	824138	803742	804340	825021	805308	803698	803924	804708
85.65	822802	803592	818058	801998	802675	823508	803329	821124	802846	802985
85.65	826302	805423	824437	802765	804241	823908	803529	802365	804223	804195
85.65	823750	804056	819329	802582	803856	823666	802822	821447	803581	803874
85.65	824446	806414	824841	804888	803942	824303	804943	822270	805142	803851
85.65	820371	803649	821580	802406	802648	825863	803606	802977	802394	803367
85.65	825329	804157	823253	804901	804253	824214	803917	822500	803434	803139
85.65	824605	804457	822493	804553	805484	825505	805813	822698	806233	804308
85.65	821816	804287	820790	802564	802761	826758	804777	820660	804823	804766
85.65	821450	805596	819644	803821	803953	826510	805502	824346	804534	804304
85.66	819742	803816	818838	806246	804097	826992	806149	805328	805478	805516
85.66	823260	802607	819802	804122	804865	802616	803719	822286	801991	802777
85.66	825058	804465	824582	804398	804697	825676	807982	806285	806916	805550
85.66	825332	806201	821173	804449	805158	823993	804651	821624	801566	802164
85.66	822690	805000	823043	802905	804172	825124	804139	804084	805164	805557
85.66	825990	806737	824862	805422	805782	823672	804349	804416	806106	803970
85.66	822567	804640	822209	803578	802806	825570	806460	824210	806821	806072
85.66	825650	803383	821581	803232	802736	805170	803889	817766	804726	804713
85.66	827360	804072	819618	804795	804797	823292	804392	819895	805050	803718
85.66	822190	803973	818634	802915	803615	822706	805768	804563	805388	804640
85.66	822457	804986	822775	803472	804439	822856	806477	824667	805593	804257
85.66	825348	803370	818521	804097	803375	825278	803739	804127	804807	804351
85.66	821859	805094	823719	803924	805257	804218	803454	819137	804711	802879
85.66	819275	801754	818364	804213	805089	824383	806282	822533	804213	805407
85.66	827022	805640	823837	806453	805961	824146	804555	804937	804044	804859
85.66	824570	803774	820851	803900	804381	824340	803537	823036	803993	804502
85.66	822258	804245	820170	803169	804042	820795	805165	821323	804887	803819
85.66	823160	804596	822274	804122	804023	823867	803028	820837	802963	803632
85.66	825558	805174	821783	803418	803983	804373	802940	822140	802776	804701
85.66	823519	803269	823107	804236	805005	824697	805006	822946	804518	804162
85.66	824401	804038	819767	803511	805170	826030	805546	825096	805225	805891
85.66	824969	805673	824845	806624	804424	823513	802770	819682	803129	804225
85.66	820793	802199	820089	803176	802608	826862	806009	822768	805967	804785
85.66	826096	803673	825471	803093	804432	824406	804305	823506	804807	805327
85.66	827148	805866	824540	806367	807090	804825	804255	824603	804623	804201
85.66	827631	804828	821537	804353	804695	805125	803971	819201	804396	804731
85.66	826403	806905	824513	805908	806330	824810	804273	803170	803875	803967
85.66	828530	806659	820174	804408	805390	825023	803017	819685	802510	802456
85.66	828280	803798	821582	804683	803017	825720	804469	805066	805833	805205
85.66	825052	805051	822307	803717	804884	823048	804478	822503	803720	803379
85.66	824923	804916	820336	803356	804255	826314	804134	804161	805197	804796
85.66	824566	803564	821417	803023	804714	822918	803467	822503	804160	803438
85.66	824203	804437	820222	803706	803814	804403	804017	821091	802681	804633
85.66	824335	803283	822815	803627	803296	803690	803330	803009	803696	803761
85.66	829292	806402	822226	806340	806492	826666	805001	821005	804477	804915
85.66	824971	804129	819225	802419	802941	823798	804021	804309	804384	803288
85.66	824092	803474	819863	803348	804011	823795	801952	819887	802810	802694
85.66	825495	802956	822786	803185	803572	806126	806685	825700	806453	806467
85.66	824573	804740	821012	805110	803727	822870	804314	822498	802570	805296
85.66	824735	805706	823129	804341	805627	822758	803328	826709	803761	803388
85.66	824781	803387	822543	804938	803774	828191	805540	822650	804674	805640
85.66	824435	804763	825596	804094	805235	829065	804774	824380	803259	803904
85.66	826257	804450	820621	803693	804558	825317	804549	821115	803592	803601
85.66	825975	804464	822084	806473	804229	827107	805659	803851	803645	805200
85.66	824866	803686	820529	802268	803545	825686	803071	803275	804299	804278
85.66	825986	805569	826130	804211	804108	825026	803969	821664	804939	804776
85.66	822638	803043	822207	803212	803495	825434	804328	804141	802816	803770
85.66	827557	805717	822028	804514	804686	825646	804644	823204	804461	804519
85.66	824889	804850	823146	803504	803826	827142	803967	803742	804566	804453
85.66	821595	801451	821244	802156	802572	824390	804475	820316	803970	803118
85.66	824718	804020	824659	803302	805378	824940	805555	803653	803975	804555
85.66	824462	803929	820824	804927	804852	802894	803213	821588	801496	802494
85.66	824793	803426	821323	804892	803448	825502	803486	820616	804572	804856
85.66	824848	806151	825876	804675	805888	804296	803301	804125	802589	803488
85.66	826451	805346	824337	808080	807062	825673	805403	823091	805391	805127
85.66	824504	806331	824245	804787	806961	823009	804792	804247	802912	803378
85.66	824708	804302	822300	802682	803923	823631	804734	804358	805116	804119
85.66	827739	804498	823355	805943	803991	824612	803284	821642	804294	803990
85.66	826125	804072	820156	803597	801982	823812	802266	818582	802891	802382
85.66	828248	805327	821417	804889	804987	807481	805278	807338	806199	804708
85.66	825044	803520	822771	803480	802944	823951	804676	825335	806201	805554
85.66	823209	805017	822916	804025	805545	824116	803445	803147	804409	804339
85.66	825476	804653	823192	805046	803282	823611	805424	804519	804973	804467
85.66	823570	802918	820674	804738	804050	822210	804620	823628	805146	806144
85.66	824107	804466	821969	804625	804128	824946	805698	825122	804990	806142
85.66	824119	803569	820928	802180	802453	827110	804191	824315	805577	804525
85.66	824510	802920	823843	805252	805821	825880	804825	821254	804637	804216
85.66	825100	804407	823230	804734	804182	824380	803102	802708	801934	803265
85.66	826573	804608	825226	803749	803821	823022	804118	818962	803798	803130
85.66	824835	805566	821106	805118	804206	825408	804308	822541	803182	803641
85.66	824532	803882	822294	801664	803860	803701	803723	823289	804240	803693
85.66	826748	806243	823814	804574	804879	824990	804995	804668	804029	804479
85.66	823598	803813	821132	802733	801902	825539	803878	822110	804729	806561
85.66	825141	803613	820540	804153	804978	827492	805613	823686	806959	805686
85.66	826693	801132	820055	802414	802936	825983	805859	826115	805599	804943
85.66	825587	805419	826117	803572	805147	824559	806661	824237	804913	805885
85.66	825442	801724	820116	802235	803910	823515	803784	821518	803269	805333
85.66	828800	804813	823789	805025	805237	825766	806207	823660	803903	803361
