3	821949	807195	818074	818326	806213	816678	804196	814363	817397	803395
3	818424	804479	816101	815062	804437	818677	805475	817807	815036	802698
3	818278	806914	815910	816503	805074	816828	803843	816610	812879	802888
3	817528	803504	817359	816479	804397	817213	804902	814618	814179	803135
3	817889	803095	815874	816781	803507	820433	804640	816812	814833	806154
3	817550	804474	817853	816817	805702	813587	803173	813223	812037	801065
3	819008	806131	819095	817526	806386	819609	805136	816246	817666	804290
3	817002	801629	813102	811584	800659	815799	803321	814380	813673	802560
3	816568	801147	810630	814188	799879	817412	804833	815743	816124	804236
3	817131	804286	814759	815747	801950	815395	802668	814281	813896	801152
3	814495	801176	813988	811906	800659	814290	803929	817681	815767	803217
3	814814	801034	811737	812556	801519	817442	806379	813661	818186	804977
3	816076	801112	812611	812400	802176	817213	804395	815404	816158	804702
3	816857	803075	815308	812950	804104	816624	804396	815536	814184	801784
3	812883	802498	811072	813691	801038	815394	803423	815318	815461	802987
3	814858	802436	814515	812290	802082	818141	803853	818908	815700	804768
3	813734	799359	812590	811979	798562	817587	804999	817194	815943	803638
3	819800	803830	813963	817095	801808	818315	806377	819095	816046	803894
3	818392	805288	819671	814759	805850	819979	805154	816599	815164	806048
3	819904	805771	818192	815980	806083	818710	805161	814136	814062	803638
3	817922	806294	818190	817565	805290	817652	806320	819325	815343	806285
3	814838	802292	811819	812907	800556	816304	806108	815776	816151	804766
3	812821	801291	813164	812962	802479	818525	804032	815585	816298	803946
3	816134	802339	812889	812807	802137	816379	803243	814092	812605	802363
3	816066	800836	813649	812328	801335	820304	806825	815901	814580	804929
3	811382	801311	811590	811893	799188	818902	806598	817884	817502	804661
3	813125	801767	809497	811944	799818	817004	802507	816484	814211	802133
3	818103	804640	817092	814207	803370	815809	802303	813612	811900	803757
3	812630	799090	813149	808781	800232	814940	804263	816311	816425	802828
3	816114	804494	814671	813106	802911	815223	803596	814488	813106	803425
3	812489	800464	812058	810247	799381	818466	804195	815560	817009	805139
3	813874	800929	810890	810924	801637	815743	804240	815692	813002	803106
3	810746	799095	813730	809369	797389	817207	804720	815629	814159	803247
