0	819596	821800	805811	805934	818728	820414	804134	806356
0	818222	820681	805367	806877	819634	820054	806142	804870
0	815682	818171	802873	802391	816506	816347	801852	803495
0	819721	827748	805777	808163	816520	817957	805043	805012
0	821553	820279	807142	806976	819036	818400	802900	803485
0	818538	819600	803996	805682	818703	819785	804617	804699
0	819851	819709	806309	807128	815413	816866	803739	804058
0	818552	820873	805640	805998	819012	821682	805788	806174
0	819087	819588	804507	804462	819400	819839	806286	807902
0	817091	817481	803583	804635	815951	818899	805657	803876
0	818011	818863	806908	806676	818303	818516	805211	804996
0	817157	821848	807459	808221	818095	818454	804302	804676
0	819944	820666	806038	807625	815290	819606	804293	805510
0	822236	819658	806776	806282	817927	815582	803171	803525
0	815546	819201	805745	806030	820227	820573	806625	806266
0	819126	821392	807685	807675	816897	816393	802718	802256
0	819290	820211	806612	805929	821916	821188	805745	806467
0	820537	822743	805984	806442	817169	819604	803393	804859
0	822077	821781	807513	807338	817231	820526	807072	805881
0	819808	818496	805835	806387	818269	818161	803463	803211
0	818156	818329	806338	804807	818025	818365	805340	806240
0	819372	820084	808107	805941	817132	820048	803603	803270
0	819471	822039	806651	806149	816425	816185	802663	801723
0	822094	821684	807151	804921	815558	818934	804421	804249
0	820809	822243	809493	808270	817099	820429	805292	804751
0	818504	817282	804122	803481	819087	820394	805910	805221
0	815302	818340	803867	805605	818825	819036	804378	803425
0	818197	817895	807497	805249	816471	816978	802506	802875
0	814926	822080	803176	805231	818382	821360	805594	805908
0	820250	820496	808084	806810	818066	822124	805710	805953
0	816572	822001	805645	805742	817953	819403	804823	803472
0	818380	820424	805220	805256	816412	819089	804200	804467
0	819137	820278	805848	805049	818372	820593	807656	807232
0	818919	820947	805714	805550	816528	819441	806341	804044
0	818049	822205	805864	805400	819715	819976	806093	805804
0	822040	820786	806389	806756	817525	820177	805927	805627
0	818167	819946	806168	804342	814027	816293	803645	803555
0	817496	818808	806916	806249	817885	820598	803973	805378
0	814524	817261	804612	804577	816186	821629	805887	805276
0	819740	821683	805039	804438	815544	815646	802679	805887
0	818278	819437	803038	804241	818319	820944	804235	805996
0	817031	820002	806105	805108	816963	820301	804352	806141
0	819012	822227	806492	806734	819634	822098	806721	806405
0	816491	818092	806445	804953	818866	818346	803138	803413
0	818757	822310	806513	807538	817471	818766	804268	803318
0	819400	820941	806215	805954	818154	818517	804470	805663
0	820093	818751	805625	806372	818252	818321	805699	802408
0	816421	820360	805291	806033	817210	819071	805135	803338
0	819816	816631	805973	805884	817719	820745	804880	804725
0	818025	821100	804904	804581	818055	819482	804290	803481
0	816534	819097	804738	802595	818736	819806	804829	804645
0	820061	822752	806895	807298	820965	818391	804823	804590
0	819949	823937	805616	805356	816632	818870	805019	805327
0	821553	821704	807344	807544	818358	821411	804100	805847
0	817460	816076	804403	805111	821294	822855	807984	807742
0	821503	819724	805563	808331	821426	818965	806173	804687
0	818113	817771	802534	803253	818987	821026	805570	804812
0	816439	818881	803885	804472	819919	820266	804991	805860
0	818278	821396	805846	806192	816646	817772	803808	804748
0	819605	821349	805999	806922	816899	818525	805472	804714
0	817804	821706	805642	806304	820297	821111	805673	806437
0	820981	821832	806122	807777	818240	818197	805423	804412
0	818561	820683	803451	804903	820862	820332	805150	805303
0	818534	821127	806265	808145	819458	820596	806304	807765
0	824392	822772	808428	808468	819639	819494	804260	805397
0	818551	820828	806789	805006	821672	821770	806652	805761
0	817185	821192	805240	805780	813553	818694	804458	806459
0	818072	820184	805045	805214	820672	819926	804946	807957
0	819216	819353	804190	804320	819585	819698	806286	805276
0	815882	819591	803524	803416	819524	819635	803702	803915
0	816527	820814	804550	806148	822241	820029	807157	806639
0	819400	821730	805279	805866	818019	819626	805642	804825
0	815683	818791	804440	804441	818418	821110	806196	806908
0	818334	819194	804936	804717	818154	817671	803514	806599
0	819261	818993	805168	807086	815194	815539	802735	804647
0	821458	820869	805781	806226	815006	819103	806185	804788
0	818762	819930	806405	806244	819456	819849	804502	804180
0	819613	820560	805242	807551	818002	816299	803501	804695
0	819155	819551	806617	806070	814342	819088	804198	804571
0	818940	820825	805727	805118	817662	816737	805072	806109
0	818923	823573	807474	807504	816118	817726	802928	803184
0	816937	819759	804522	804812	817304	817863	805487	804094
0	820446	819071	807785	807218	817818	820057	804363	805955
