30	813248	804161	817380	814129	812871	814258	804844	806574	807176	820076	818956	813782	813341	807085
30	813739	803052	814771	815116	813032	810635	802650	814524	803778	816244	814598	810560	805837	805068
30	813400	803138	818204	817343	812565	812631	804738	812731	805622	817429	815292	813308	806725	804560
30	811711	803526	818606	813895	810964	809802	804428	810569	803441	815306	814188	810948	802503	803087
30	815914	803204	815321	815244	813198	812529	804410	812337	803619	814532	813571	813511	809313	803635
30	813173	803304	815027	813506	811195	811578	803290	806606	805117	817060	817465	804649	804319	804649
30	813078	803968	815322	812448	811366	810599	804557	813463	805232	817730	813905	814044	805361	805514
30	812792	803345	816871	814722	812883	811278	803100	804109	802878	816539	813226	803260	801858	803496
30	811837	803142	816574	813187	809527	810986	803251	804732	804124	817968	815057	814528	804669	804603
30	814754	803641	816547	815294	813878	812868	803280	804600	804097	813664	814092	812001	804622	805090
30	813936	805493	817514	815628	814261	809455	804874	814657	806132	818745	817795	814596	807027	805134
30	813655	803899	817172	813014	812605	811309	803366	804143	806599	817634	817492	812998	805734	805205
30	809725	801855	817224	812601	811327	810549	804020	802751	803755	816739	818360	804408	809972	803469
30	809512	802584	814917	812628	809920	809291	802816	805583	805217	817703	814891	812178	810413	804753
30	813923	805834	813779	816681	811635	810847	804218	805060	804999	816016	815860	811814	805175	803827
30	812021	803703	816763	814722	813055	811074	803683	813615	802070	817073	817439	803587	802884	803196
30	812068	803513	817463	814961	810966	811083	803222	814773	805769	818995	817141	815886	812294	804428
30	812126	803029	813805	813106	811227	810273	802508	804534	804051	816544	814743	812891	813416	803575
30	808861	801122	813974	811606	810701	807677	799259	803643	805995	817006	817301	806309	804756	805610
30	811343	804072	816954	812948	811767	811962	802997	805591	805010	817599	815006	815025	804845	803952
30	811826	801726	813792	812424	809254	808224	799719	804478	803721	816090	815535	813076	803677	804635
30	810445	803526	816590	812015	809482	810503	802520	804833	803632	816860	812788	809538	804332	803899
30	815383	804885	816669	817417	815886	813419	805235	803591	805040	817809	816602	812698	804506	804290
30	812452	803894	815426	816961	812470	813387	805097	812439	804143	814653	814507	812179	802607	803044
30	810302	802427	812724	813749	810229	810175	802711	805450	806436	818368	815927	811843	814378	805214
30	812332	804313	815792	813449	811331	811664	803279	803782	804315	816694	815919	801960	802528	803428
30	837797	806428	846727	842451	836392	837964	806304	803561	803817	843770	842021	835508	802610	803342
30	841842	806308	848778	848879	841679	839637	807602	807947	805966	846889	806811	838537	839325	807343
30	812693	804104	815675	816614	813142	810387	803268	803160	804746	815493	813120	810523	805668	804530
30	811335	804784	812284	811205	811215	809648	804029	804224	805750	819879	815078	815111	816908	806084
30	809687	803465	817267	814417	811496	810319	803873	816174	808341	818571	815030	812668	806290	806912
30	813638	802851	818526	815306	811932	815694	804417	815324	806900	818212	816315	814346	805697	807252
30	813959	806424	817740	815756	814432	813937	804657	804594	803712	816157	815925	805001	803416	805203
30	814795	807535	818001	817575	815612	813980	807012	814044	805448	816764	815022	814235	806922	804841
30	812420	805512	818106	813395	812387	813017	805454	813112	805338	815811	814878	812538	805545	805482
30	811449	804499	815801	813791	812143	810178	803070	801728	802200	814718	802604	802237	802347	802710
30	813886	804569	815493	815399	813176	812243	805279	813942	804775	816018	816660	810647	805064	804696
30	815369	805092	819346	815864	812552	814530	805941	818095	805672	824534	818890	806776	815894	806671
30	814506	805767	824593	822123	817373	812632	805680	820500	805667	825606	821133	805079	814866	805543
30	822022	808338	823335	822702	819278	817105	806883	804761	805520	827558	823071	820993	805773	805149
30	823768	804817	828319	825283	821582	819849	805119	804504	805669	826581	826248	821233	803870	804622
30	824287	807296	830753	826826	821863	820766	806050	822872	806661	829798	827350	822027	821276	805929
30	823573	806448	831741	823030	820915	821583	805357	804749	805091	830086	823541	821970	804599	804123
30	823446	804801	828911	826898	816887	819627	803703	806431	806750	833388	827996	806424	806744	806490
30	824874	805635	827898	829293	821932	820844	806431	804536	806725	828229	820870	822051	817363	805391
30	821659	807048	826778	826400	821228	821836	805931	821662	806746	829192	823768	804799	820224	805240
30	822299	806550	824866	822657	819320	820696	805445	804028	805483	825041	821122	820168	804796	804289
30	820090	804590	822948	820892	816677	815575	803662	817807	804454	823699	823408	820661	805691	806350
30	818400	807785	825804	822718	818106	817914	806962	820649	805225	827851	824362	819042	817061	807613
30	818003	803360	824329	821509	818594	817957	804045	805834	806781	825400	823279	818808	818347	806065
30	817746	803005	819124	821137	814630	813907	801493	806389	805862	824984	826789	820019	818570	806509
30	819627	805960	822466	821823	816615	818144	805799	816021	804751	823829	819755	817887	804544	805444
30	815272	804348	824184	819099	817196	813890	804677	804683	805125	823851	821091	805782	805784	805593
30	817660	806578	823912	824711	817924	819905	807258	806280	806056	825733	821127	816946	818555	805739
30	818537	804158	823162	818357	816851	818119	804221	805734	804737	823509	821960	816626	805832	803698
30	816811	805273	823371	820066	815067	814968	804704	819568	805527	825406	820801	817723	805080	805106
30	819441	808599	825304	825737	821630	817103	806810	803727	805595	822859	821310	816434	805314	805232
30	820605	805861	823892	822362	817850	815522	804865	821175	807500	825487	824359	819253	819685	805043
30	816300	804574	821507	817548	816107	815720	803286	802954	804210	820597	819265	816874	802987	802938
30	817559	805532	820907	817887	817913	816418	804969	817145	804653	805453	806104	817092	817132	806501
30	816590	804213	820816	820323	815833	816511	804674	807549	803907	822933	820986	817620	804120	805795
30	816557	804422	819180	821654	815249	816680	805399	805463	804831	818781	818929	815297	803635	803889
30	815508	805564	821469	821354	821047	817554	806436	815188	807388	823089	820854	806518	807594	807203
30	815829	805305	820748	820765	816939	814814	806541	804761	806871	823047	819585	817133	816208	806764
30	817900	803974	820841	818760	814702	814111	803549	802461	803990	819673	816207	812903	803793	803409
30	816785	806538	822322	820107	814994	817408	807353	818471	805806	808082	808853	818591	807339	806772
30	814971	806497	820002	820835	814152	814985	804895	804186	804593	818424	815468	815145	806004	804421
30	817146	806174	824431	816834	815920	814154	806213	805722	805446	819576	819675	814658	815885	806656
30	817093	805460	820802	819145	815140	816638	805931	804214	806754	821557	822520	804831	805699	805157
30	819176	806046	819482	821120	812350	814126	805189	806877	807783	823844	819948	815314	815524	807605
30	815419	805050	820892	818875	815606	814995	805462	813718	805075	820081	816884	814804	806228	803382
30	817678	806042	824313	823197	818241	816907	805246	816324	806355	824351	820295	818802	816802	806177
30	816565	807289	824317	824173	816491	815702	806264	805992	804843	822118	817432	816707	816758	805404
30	817071	806153	821269	821194	817253	815477	806179	804774	804897	821020	818006	812553	804112	803753
30	814895	805483	822266	817584	814944	814765	804520	805470	805723	821221	820284	815497	804812	804440
30	817483	805373	821226	819972	817159	816947	805371	806766	805973	821172	819980	817902	805508	806352
30	818210	805275	825665	818435	812926	814858	805927	804310	804820	818710	815123	803153	814390	804839
30	816208	804122	821664	820940	814593	815101	803728	805711	805043	822444	819942	814898	805222	805562
30	818063	806305	823674	818000	817179	815487	805989	806297	805551	824819	818804	804433	805979	803355
30	814097	804771	821628	818967	815595	812786	804824	804323	806404	822501	818166	805015	805326	803758
30	816032	804706	819548	821232	815636	815723	806120	802726	803317	817165	816302	812125	814380	803501
30	815858	805771	822018	817961	815932	815313	806483	805872	804768	821154	819143	817408	804571	805429
30	816040	806579	820648	820768	815788	815430	804969	819950	806918	824020	820715	818657	817117	807695
30	815867	805460	820433	818869	814749	812885	805139	814043	802916	805722	817059	817077	812417	806200
30	816200	803370	821596	819249	815870	813804	804703	805647	805303	819223	821002	815913	804662	805113
30	819941	807853	820357	821996	815815	816685	805241	806985	806495	823110	821466	820593	806676	806883
30	815805	805447	823065	818087	816033	817840	805389	804623	804859	821071	817562	815226	803945	804879
30	817015	806739	823053	818088	816289	813091	806380	805334	805636	820243	815624	815458	805144	804216
