0	835503	840490	834115	804041	839637	841437	839819	806287
0	842048	844844	840467	805268	842535	843297	833445	806736
0	838420	835968	835773	804428	838183	844688	839130	805713
0	838788	839942	837150	804106	837027	840459	837453	803009
0	842159	842982	838203	803037	837392	840033	835960	803790
0	842210	841466	836607	804578	837387	845541	835946	803170
0	839992	842800	836764	803373	837772	842486	837628	803132
0	838971	840578	835109	801822	841496	843372	838432	805773
0	842282	843118	836433	803703	837036	841769	833186	801768
0	840357	843255	836076	805787	837415	838344	834575	801039
0	837531	840373	833131	804413	841682	841151	838427	805727
0	839773	841154	838583	805677	835341	841394	840509	803301
0	838610	838926	838437	803052	835672	842606	835770	804049
0	841098	844931	838943	806323	805027	839313	840417	803232
0	837700	844487	837749	803827	838736	844125	838535	804239
0	841254	845117	838898	805337	838024	842772	837018	802212
0	842680	840705	836731	804139	834801	837527	835499	802099
0	836879	839993	836749	804371	838748	838850	836385	804496
0	835676	837141	838820	804180	838771	840024	835703	803289
0	842747	842993	843072	804301	839592	843212	836788	804558
0	840409	841907	840441	803721	839483	841666	840698	804377
0	839026	843816	834482	803920	836972	843039	834968	804626
0	838756	844195	839910	804745	840980	841295	836199	805806
0	838347	843089	835331	805541	834497	840598	835345	803567
0	839367	838874	837006	804278	840535	842292	835271	803469
0	837564	840817	837664	803518	837775	838291	836801	802973
0	841522	843090	838067	805253	838742	840214	837462	804876
0	840916	843355	839207	806302	842274	843211	834340	803636
0	838581	842840	831921	802929	837675	839027	835860	803613
0	837056	841150	836097	804299	840518	841120	836815	805151
0	834243	840483	838183	803154	839159	838624	832657	802841
0	835445	842822	836902	803694	838352	841550	834554	803336
0	832165	841566	836745	801767	839848	836539	834596	803905
0	841440	841396	837395	805743	838754	836401	832553	801665
0	841666	841306	836501	804372	839226	842220	837303	805219
0	838968	842029	831785	800855	839716	838431	837407	805939
0	836584	843539	838187	805858	837672	842537	836395	803371
0	839682	844373	837387	802933	837331	844968	836276	804102
0	842398	841741	833757	805456	839674	843223	837712	804107
0	841323	841282	837579	804808	836131	840890	838920	803200
0	841450	842985	840649	805205	841053	844636	839814	804199
0	834897	839909	835934	802488	836609	840498	837631	802928
0	837414	843454	837698	803736	837252	842554	836855	803157
0	841430	841815	836760	805548	841597	840128	839842	804369
0	842134	842902	838293	805395	840103	842646	836384	803281
0	837101	842893	839080	803729	838724	841844	837917	805633
0	836896	838520	837703	802010	839493	843092	838340	804753
0	841000	839380	837614	804682	840332	841343	834086	804507
0	843271	840010	839254	803552	839839	839806	833370	803275
0	838912	842979	831603	805445	838980	840908	838985	805499
0	840729	843004	833591	804523	839958	842550	838061	803814
0	836351	840797	837742	803781	812367	838757	832480	802573
0	835915	839994	837987	805772	838541	838994	833608	802403
0	836530	841036	834563	805303	834884	839429	833127	802253
0	841184	839271	835696	805506	838341	844870	840991	803964
0	839066	837804	836101	802577	837511	840481	833786	803433
0	839604	838552	834759	803319	838431	840482	835586	803139
0	840113	841205	836118	804388	838093	839964	834337	802825
0	837080	842701	835355	804536	839426	840492	836924	805624
0	835385	837874	837483	802092	836324	840413	833796	800905
0	838342	838014	837980	804776	836377	839691	834185	803767
0	836107	839138	834112	804753	834126	843322	835472	804818
0	841498	837619	831735	803935	837516	839879	836341	802711
0	838491	837020	834164	802471	836721	840768	837300	806207
0	838323	843695	839080	805937	837052	842585	836456	803670
0	837352	839267	835962	804752	840761	840204	837737	805726
0	837866	844818	833820	805038	841864	842153	837121	805096
0	838687	839748	836994	804692	837767	842348	833898	805121
0	835566	837310	835576	803938	837764	839828	837858	804201
0	838742	839046	837482	803672	841420	842348	835197	804634
0	836475	839516	833104	802356	843366	843228	839523	804659
0	834053	837282	835838	803616	836254	840035	832164	802571
0	838785	839692	832145	803819	835750	840130	835713	804882
0	838836	840432	832820	803902	834747	837811	831590	801201
0	839312	839572	840035	805251	836930	841331	835707	803518
0	836255	839217	834271	804278	839265	842407	837660	806045
0	837637	842036	837904	805838	834528	835858	833620	801665
0	841751	841433	835675	804515	838026	837034	835227	805019
0	835565	842731	837098	804326	840802	839460	835592	805517
0	839098	838945	833567	804530	838487	838957	832301	803797
0	839048	836005	839542	804430	836189	838886	835105	804284
0	839188	841275	837028	807059	833863	836932	833925	802211
0	834529	838391	834656	803773	832236	839073	834612	801750
0	835772	838190	834133	803366	833922	835369	833193	801713
0	834425	838894	833686	805354	835994	838765	834471	802332
0	831748	842102	836466	804565	833530	834480	833767	803562
0	837437	839100	837353	804620	836312	838445	831404	803667
0	832062	841181	835349	803437	837951	835531	832774	802247
0	835812	838018	834804	806171	837263	839157	831576	803624
0	835493	836961	834551	804202	837474	839020	834245	804858
0	837044	834089	833138	804394	836164	840817	833577	804789
