86.3	802831	819985	818199	802972	805549	823741	806760	805683
86.3	805795	826796	823169	804604	803714	804088	817545	804072
86.3	803790	825714	823185	802768	804525	823434	820709	804110
86.3	802944	821817	823672	803019	803325	824457	804930	805110
86.3	805101	826823	824463	804911	804960	824324	822851	803440
86.3	804478	824843	822510	804777	803431	803763	822065	803943
86.3	804035	824469	823873	804023	802784	825276	819542	803678
86.3	805075	823958	821484	804943	802200	823094	802972	803903
86.3	807639	826884	823879	806870	803206	803417	821911	804466
86.3	805155	826944	822615	805496	805828	826841	820213	804938
86.3	802752	824967	821805	804646	804632	823918	823999	804544
86.3	806851	826652	823060	805837	807009	825452	822238	806209
86.3	805723	823200	822924	805696	801830	821441	820023	802247
86.3	804473	825256	822301	806160	804019	803159	822950	802283
86.3	805520	832353	827150	806220	803432	803902	822759	803515
86.3	805240	828502	826761	805675	803781	803581	823218	804154
86.3	804847	827867	821254	804940	802725	824476	821073	801901
86.3	805733	827055	824061	805149	803398	823687	822079	804665
86.3	804589	825795	823689	804570	804766	822855	804091	804782
86.3	804451	822811	820912	803664	804121	824718	821073	803764
86.3	803299	824988	822413	802543	802356	823308	821341	804837
86.3	805187	826327	822231	805469	804732	825230	826494	805041
86.3	805203	827540	822764	807608	803328	803477	821782	805187
86.3	805184	826441	821794	806208	804893	806189	821401	806230
86.3	803387	822892	822476	804940	803895	825544	820027	804833
86.3	803962	826926	818799	805654	804593	821878	821981	805154
86.3	805386	826128	824156	805726	805714	805964	821789	805457
86.3	805035	823099	821472	805406	805640	824264	823406	805929
86.3	805210	826358	822875	804731	804366	821263	823426	803803
86.3	804958	823286	823613	805214	802897	827113	821737	804012
86.3	804739	819831	821481	803355	802941	821139	819335	802629
86.3	803456	824947	822416	805029	802835	804130	819127	804078
86.3	807108	828113	824780	806454	803252	821813	822109	803256
86.3	805132	825458	823389	805842	803036	823903	820859	804741
86.3	803223	826353	821985	804534	803776	821418	803932	803544
86.3	803662	820890	819349	803383	803468	805080	803098	804192
86.3	807233	827788	823672	806071	804156	824539	820735	803330
86.3	804025	825435	819057	805251	803725	821398	819068	804445
86.3	805652	826745	822086	805640	803350	826930	822531	804868
86.3	804235	821490	818056	806569	802910	803855	815047	802456
86.3	804247	820552	817560	804954	804217	819512	819628	806600
86.3	805818	818977	818105	806720	801134	818606	814287	802535
86.3	804300	820158	817505	805255	802190	816762	812590	802549
86.3	805322	817823	815756	804359	804816	817946	814985	805057
86.3	805437	820397	819449	806393	803272	816542	814727	804039
86.3	803617	817292	815933	802836	803847	815453	813588	803355
86.3	805232	819199	816946	805692	803102	818239	817170	804044
86.3	803317	821040	816814	803688	801809	816828	811352	801899
86.3	803667	818352	816235	803831	802793	815500	815572	803693
86.3	803397	817583	815510	804616	804906	817582	817058	802423
86.3	805113	817217	818256	804874	803228	816671	814746	804691
86.3	807362	820901	816735	803799	801509	816618	814342	800756
86.3	806196	822768	816421	806322	801852	815114	814328	802579
86.3	803152	820472	817350	803027	802446	816854	814753	801882
86.3	807378	821480	816712	805416	804032	818778	814029	805029
86.3	804758	819172	817804	804683	803717	819767	815921	804545
86.3	804442	817237	813990	802953	805322	818140	817228	804452
86.3	804837	816621	815102	804846	804614	818949	817010	805106
86.3	803611	818126	813911	803993	802109	816066	813416	802143
86.3	803482	816789	815848	803432	803257	817985	815511	802890
86.3	806227	819407	817834	806130	804250	817664	813064	803462
86.3	806685	817238	818362	806047	801743	816919	815013	803244
86.3	805614	820576	818835	805152	803988	821282	816586	805384
86.3	806444	822554	821059	806571	800965	816532	813199	801095
86.3	805647	819626	818486	804313	802987	820024	804239	803137
86.3	804564	818948	818750	805153	805113	820054	817895	805032
86.3	803037	821058	819205	801566	804275	821279	816809	803872
86.3	805158	819584	817086	803857	804208	818039	819205	803866
86.3	803815	818135	817891	804611	803911	818666	817338	804224
86.3	805573	820296	816489	806069	804148	818116	816821	804043
86.3	803972	820471	817060	804428	803821	818689	804610	803580
86.3	804938	815996	815931	804525	802798	817380	815361	803711
86.3	805562	818914	818810	806279	805253	805707	818641	805356
86.3	805351	818987	817487	804354	803128	818778	801841	801721
86.3	801922	816893	815256	802687	805148	822282	818199	804967
86.3	804678	820482	817356	804024	803729	816408	813413	801924
86.3	803923	818866	818459	805833	802626	817378	816415	803231
86.3	805702	822805	817360	806211	804820	816713	803084	802611
86.3	803610	820933	814395	802863	805644	819534	817360	805470
86.3	802648	822727	817714	804306	804676	821019	816986	804119
86.3	802085	818226	813939	803991	803322	805256	816250	805656
86.3	801996	816669	816252	804080	802992	819505	804010	804027
86.3	802557	819102	816024	802334	805465	818355	814280	804549
86.3	805242	819834	819126	805174	804283	820143	817862	805605
86.3	805183	818696	815820	804288	804702	818033	815828	803914
86.3	805156	819759	820071	803936	806041	820471	820974	806095
86.3	804875	820953	818286	804991	804009	815566	816799	803503
86.3	804676	819346	818482	805282	804316	816513	816831	804219
86.3	803215	816621	815901	802020	803218	816122	815095	803934
86.3	807440	820668	819756	808211	803907	819955	814218	803818
86.3	802281	816939	814757	804415	805327	820672	820113	805912
86.3	802860	820044	816243	805206	803900	820051	815226	805575
86.3	805454	820306	817975	806683	803937	819440	817283	802761
86.3	804318	821348	818337	806282	804127	817514	817587	804831
86.3	803744	819421	817532	803089	802757	818759	815407	800395
86.3	804908	818060	817597	806742	802904	818425	815015	802019
86.3	805925	818579	818403	803304	803529	818627	813891	803757
86.3	804045	818892	816916	806385	803409	819962	813269	806032
86.3	802770	821368	815224	803859	805080	822663	814911	806780
86.3	804883	816544	816416	805233	803793	818464	816549	806327
86.29	805360	819280	815605	805532	805959	804629	817519	804413
86.29	803527	818266	814165	802781	801781	816418	815981	802696
86.29	806247	822343	819895	806599	803185	817402	815738	804254
86.29	805265	821397	818107	806196	802228	820263	815127	804586
86.29	806699	818723	815793	806452	801489	813170	813670	803951
86.29	804219	818830	816388	804176	804610	817998	817252	805039
86.29	802473	815434	814815	803073	801847	818212	814290	802898
86.29	803541	820099	815273	804750	804483	817368	817145	804715
86.29	805453	819875	819082	806339	804978	804887	818843	805402
86.29	805514	818503	814487	806107	805324	821569	816987	805028
86.29	805392	822136	815369	804195	805569	820178	817998	804487
86.29	805541	818809	820227	805672	803832	818936	816122	804575
86.29	803691	818548	815385	804680	804388	818857	819179	804937
86.29	806573	821696	818884	806187	803616	818750	816380	803292
86.29	804131	818219	815015	803839	801404	815942	814176	802660
86.29	803508	819805	818733	803322	804557	818460	818452	804354
86.29	804289	817936	814567	804787	804510	816782	815414	805608
86.29	804669	817210	817382	805633	805364	819727	819273	806391
86.29	819663	807298	817652	805253	818318	804291	815586	804220
86.29	820106	805575	814063	805501	820657	805848	817635	805637
86.29	822215	806717	818549	805364	822586	807555	818022	805916
86.29	819407	804317	816381	803713	820417	805994	816558	805798
86.29	824048	805941	818611	806581	819363	806084	815844	804929
86.29	817739	801911	814038	802414	817216	803469	814279	804085
86.29	819723	803370	815265	803016	820825	806236	817046	804503
86.29	819769	803630	812895	803102	821521	804723	816268	804673
86.29	821264	803906	814882	805755	817922	804878	817731	803735
86.29	820832	802863	818889	802833	817123	802803	813905	803131
86.29	820998	807527	819293	806172	818564	805249	815776	805563
86.29	817259	805368	815392	805503	818967	804132	814859	805267
86.29	820040	806660	817414	806526	821021	805808	817310	805580
86.29	819963	807391	816084	807441	818203	803099	814598	802951
86.29	819430	804528	816798	804227	820708	805882	817303	805931
86.29	818855	804036	815452	802781	817165	803108	816114	803350
86.29	821760	804258	816145	805580	820644	804765	815115	803721
86.29	820798	804595	817089	803183	819257	802255	815070	802628
86.29	821080	803235	817561	802212	820978	807635	817918	804506
86.29	819489	804814	817144	805511	820229	805906	815617	804469
86.29	819356	804212	815818	804373	819829	806154	816649	805376
86.29	819613	804028	817038	803688	820934	805155	816947	805442
86.29	820762	803875	817094	804967	821625	805104	815508	804367
86.29	818788	802997	814610	804517	818182	803690	816817	803533
86.29	822436	805542	815810	805607	819010	804575	814600	804130
86.29	822270	807034	820937	805791	818847	806957	817440	806175
86.29	820874	804387	815808	804256	822266	828013	815182	803106
86.29	818856	804591	817893	805671	817333	803832	813760	802367
86.29	817393	805331	815767	804915	821413	805032	817797	806043
86.29	820510	805565	816509	804058	819141	804039	818184	802899
86.29	823325	806842	818203	806280	818300	802097	815095	803731
86.29	824738	806988	817984	805304	821066	804192	814825	805309
86.29	824308	807250	816123	806334	820522	804788	814814	806594
86.29	819624	806187	820215	805693	819937	805891	817233	806688
86.29	820626	805828	818413	805998	816607	803272	814412	803003
86.29	821410	805730	816973	804912	820959	804620	817150	805365
86.29	819679	805346	816656	805326	821228	804957	815683	802987
86.29	820471	804803	815323	804748	824133	805388	819317	804853
86.29	822046	803835	815362	804247	820117	805658	817095	805026
86.29	819036	805045	818922	804330	820579	805912	814535	805531
86.29	816609	804904	813096	802425	819052	804075	814712	803369
86.29	823361	805700	814825	804589	821799	802150	814376	803376
86.29	818987	806600	819286	805127	822507	804449	816725	802580
86.29	821793	806217	819036	806218	820025	804083	816611	802701
86.29	821667	804817	817216	804634	821242	803586	814397	803540
86.29	820020	804256	814974	804298	821261	805182	816481	802991
86.29	818770	800726	814441	801509	821296	803154	816824	804678
86.29	822555	805809	815243	804955	819583	805217	816151	805991
86.29	819069	802513	815464	803800	819067	803505	814036	802009
86.29	821505	804055	816708	804351	819017	804324	815571	803818
86.29	818356	805772	817414	806263	820078	805906	816630	806209
86.29	821378	806448	817518	805422	817171	803007	816559	802663
86.29	820186	804482	815945	804085	821361	804991	816693	804496
86.29	819752	806283	817120	805000	820326	806185	818944	805926
86.29	821213	807754	819469	807100	822106	804364	814420	803818
86.29	823318	807850	816472	808549	818736	802272	817575	802429
86.29	823450	804463	817279	804040	823540	806158	815566	804979
86.29	819594	805797	818576	804483	818246	803627	815030	804623
86.29	823796	806019	818313	806392	818161	803975	817351	803008
86.29	817287	805895	816192	806659	817491	802155	814852	803404
86.29	821912	805445	820643	805978	818548	804564	814319	804299
86.29	819252	802667	815279	803053	820831	805898	817055	804994
86.29	822709	804980	816592	806536	817110	804385	817533	805525
86.29	821526	805903	819801	805557	819636	805244	816078	805970
86.29	820408	803438	815635	803382	819206	805287	818892	803751
86.29	822494	807001	819140	803341	819794	805141	815983	806200
86.29	821239	806328	814554	803525	820114	804769	814172	803339
86.29	821653	803861	816338	803902	820081	803814	814416	803607
86.29	821141	803572	815720	805693	824901	805940	814284	804527
86.29	822890	805830	816616	805535	819322	804319	816014	803695
86.29	819145	804767	816306	805160	818486	804923	815515	806456
86.29	817304	804058	816895	805183	819653	801250	817889	804103
86.29	820012	804226	816044	803279	821486	804890	817440	804630
86.29	822733	803068	815855	803379	821629	805508	816360	805078
86.29	820036	802133	817321	803038	819388	805828	819101	805045
86.29	819892	804392	818422	806327	818765	803851	818681	804365
86.29	818125	804074	817877	805586	824858	806668	817901	805057
86.29	822651	804556	818265	804734	820411	804947	816043	805367
86.29	819609	804703	817362	804248	819510	802285	815431	803035
86.29	821917	806222	819205	805249	822665	806468	820150	804767
86.29	820517	804455	814514	804273	819432	802674	816315	805915
86.29	819923	802439	815688	803050	820009	803614	816247	803068
86.28	819844	806165	818304	805291	818127	804708	815865	804935
86.28	821846	805252	819625	803732	820847	803984	816452	803345
86.28	819071	804674	819793	805493	819505	803570	814274	804536
86.28	821228	804940	817883	804900	821949	803923	815499	803614
86.28	824079	804607	815890	805470	821203	804997	815137	804183
86.28	822111	807176	820347	806148	821024	804424	817871	804112
86.28	822752	806962	817633	803470	821452	801868	813357	803378
86.28	820663	803852	818416	802751	821532	805895	816425	802625
86.28	821706	805301	816599	805197	819187	802749	818121	803318
86.28	818989	803391	815621	802250	819438	802397	818175	803087
86.28	821281	804117	816212	806672	819226	804036	818470	804789
86.28	820530	804413	814925	804024	818793	804404	814521	804669
86.28	819960	806329	815025	805596	817908	804446	813524	803186
86.28	817052	803929	815546	802168	820600	805780	816985	805549
