21	812229	805706	816238	814094	811947	812334	805445	806768	805049	805752	804342	804490	805685	804854
21	816114	806096	818170	816984	816222	814292	806123	806866	808236	805915	806652	813040	805971	807840
21	813440	804870	819898	815779	815901	812546	805317	806180	806371	818483	817236	804956	812041	805310
21	816509	805965	819563	815547	813941	812347	805506	816631	806732	819213	805121	814730	805162	807282
21	816199	804424	816489	815968	812702	813322	806031	806149	819515	819462	816501	814185	805023	804511
21	813710	804625	818001	815679	812765	812762	805859	803371	804888	814026	803939	804589	804172	802655
21	818177	807989	817555	818077	816038	812285	807597	807049	806551	806981	806947	806332	807272	806548
21	815622	806591	817209	813746	815021	813868	806241	806641	804601	819513	817533	805649	806953	806240
21	815995	805542	818357	815474	815149	813325	807835	803705	804438	802054	802882	807336	803612	802749
21	812892	805694	815918	815482	814989	813031	807683	803573	804323	805050	805198	811939	804617	803752
21	813806	806444	818339	815656	813064	812510	806503	803269	802931	813256	813011	802527	803596	804914
21	816240	808254	817433	818622	814386	814138	808067	805299	804121	816499	813611	811480	810526	804531
21	814473	807101	817162	817297	812563	814737	805110	807175	807566	818874	807309	815094	807622	809026
21	814103	807141	818262	815670	814471	814420	807159	801749	804605	803979	803328	809363	802984	802913
21	814294	806969	817955	816755	813028	812545	806265	806617	804540	806881	807216	806104	815230	805412
21	814355	807001	817049	815065	814703	813703	805763	803436	804502	805021	805160	803352	805237	804851
21	813604	807176	817233	816090	814526	814332	804693	804862	804150	804891	814255	805282	805322	804787
21	814525	806165	819602	814504	811913	812207	806744	804374	804900	806859	804610	803621	804782	805259
21	816103	805457	817490	815287	815487	812568	805242	804136	803045	815315	802033	801246	809533	803775
21	812753	807711	816062	814691	814182	813805	804623	804842	806169	815896	812421	805156	805695	803967
21	816003	806069	816752	816372	813583	812620	806408	805065	805636	805123	804411	804707	804773	804040
21	816640	805868	819773	817727	816736	814590	807301	803686	803078	804292	804685	802897	802869	804139
21	812734	805592	818346	813028	813042	812793	806384	807343	806536	818697	805721	806026	806522	807550
21	813779	805709	817823	815600	812354	812267	804604	803675	803650	804023	812812	809818	804121	803914
21	813118	804622	819524	816654	813894	814892	807062	806402	806862	821720	806352	806319	806270	806673
