86.3	804939	815138	815939	804369	805747	817165	815828	805635
86.3	802629	814322	814724	803640	804994	816445	811977	806436
86.3	805737	816386	815979	805118	806238	813843	815201	804966
86.3	806070	816485	817114	806291	804914	816437	812421	804500
86.3	803106	814965	814359	803123	803573	813913	813644	802983
86.3	803772	813498	812931	803559	804040	814804	809746	803972
86.3	805659	816314	814850	805553	805146	816526	814330	805146
86.3	805481	816483	816124	804552	802886	812015	812917	803221
86.3	803783	816542	814309	801976	804618	814189	814085	804279
86.3	805350	814708	814291	803821	803673	813456	814751	802370
86.3	804173	812270	812255	804130	805472	815993	815294	804816
86.3	803744	814164	814087	804490	805953	815835	816410	803987
86.3	807175	816593	815830	804113	803808	814800	813069	805339
86.3	804254	810900	812826	801429	805841	815170	813904	804721
86.3	802354	813580	812479	804249	802242	811722	812397	800752
86.3	806042	815839	816245	804756	806848	815765	816475	804493
86.3	805078	814095	812461	804079	805256	813882	814578	804660
86.3	805231	812506	815802	803880	806027	817005	814714	805802
86.3	806442	817844	816687	804348	804965	817004	816732	805168
86.3	803368	812911	814076	802428	801610	816477	811138	802209
86.3	803800	814420	813472	803431	802561	813435	810891	802227
86.3	804678	815076	814532	803000	805184	813273	813734	803408
86.3	803980	811384	815106	804908	803434	815779	813231	803268
86.3	805542	815739	815609	805678	804374	814282	813696	802803
86.3	805992	815089	812263	803226	805804	817569	814081	804131
86.3	804146	815459	813160	803128	805433	815901	815016	803444
86.3	805425	815157	815633	806178	805397	812990	813210	803953
86.3	805996	817070	813433	804901	806342	817102	814203	805600
86.3	804354	815235	813792	802277	804638	813997	815129	803351
86.3	804411	815857	811645	805125	804628	816369	815611	803299
86.3	805500	816976	813826	804853	804777	815090	814462	803844
86.3	803463	816848	816988	803276	803654	812291	814703	803357
86.3	806785	815976	814907	806872	802642	814241	815739	804697
86.3	804450	813933	810875	803003	803627	814998	814498	802156
86.3	804681	815874	814881	804290	804072	815284	816374	802569
86.3	805534	816195	816098	805420	804727	816012	815776	804670
86.3	805831	817611	815972	806148	803857	816042	813257	804485
86.3	806227	815965	816228	805243	804380	815380	813130	801790
86.3	803938	814236	816534	804976	804280	814894	813910	804282
86.3	804470	813558	815140	803838	804680	813316	814450	803368
86.3	803270	817044	813093	804396	803845	816659	816226	805728
86.3	805489	817745	814897	803876	804828	815453	812621	803227
86.3	804798	814784	813496	803925	804912	816860	816373	803772
86.3	804713	817989	819996	805428	805163	815563	814164	803698
86.3	804068	815810	813660	803395	804850	816043	814714	804340
86.3	804690	815504	814651	803530	802920	812289	814133	803953
86.3	802725	815491	812764	802509	804005	817346	816146	803522
86.3	805846	815508	816411	805250	806109	815500	815533	804643
86.3	805884	815238	816014	804517	802904	815632	814901	803030
86.3	805515	818572	817353	805705	804599	816195	817313	802282
86.3	805272	815888	814307	803236	801439	814024	814106	802067
86.3	806169	816931	817617	805008	804337	813985	813059	801673
86.3	803916	814825	813688	804734	803821	813977	815594	804051
86.3	805126	817398	815906	805748	802756	814246	811620	800819
86.3	804133	815297	815368	803178	804630	814652	815542	805145
86.3	803866	813892	812835	803176	804541	814207	814250	803742
86.3	803417	814440	815542	804294	803181	814184	812168	803966
86.3	805039	817515	814953	803525	802680	813062	812189	803314
86.3	805942	818754	814981	804683	804681	814356	815508	803117
86.3	805175	814242	816119	804112	805121	811514	813063	803112
86.3	805007	813826	814933	802718	804825	817890	815405	805223
86.3	803484	813985	813285	803094	803504	816152	815594	803413
86.3	807809	820152	816919	806202	804779	817229	813343	803084
86.3	805858	815945	815867	804972	803760	812210	814266	803851
86.3	804832	813913	814200	804373	805569	817216	815072	804369
86.3	804035	814853	811667	803799	803602	813451	813204	802505
86.3	806669	817645	817105	804598	802491	812108	812556	803259
86.3	803125	813129	814636	802950	804466	812697	813944	804848
86.3	802739	811682	814120	803780	805103	816564	815266	803965
86.3	803760	816963	814236	803693	802919	814473	813325	802273
86.3	804280	813571	814011	803839	805186	816174	815629	803804
86.3	804348	815380	816096	804533	807157	818038	816437	805391
86.3	802510	813786	813379	804456	803545	814942	812007	801691
86.3	805915	818539	816119	805837	805713	816445	815046	803947
86.3	804200	816029	811713	803429	804611	813952	816423	803518
86.3	803542	813896	812849	803429	804798	815448	815633	805458
86.3	805186	820620	813395	806279	804741	815496	811978	804213
86.3	803999	816246	813201	803316	805401	815826	816226	803998
86.3	804466	811830	813017	801620	804808	813025	815250	802903
86.3	807561	816453	816399	806354	805446	805595	813802	803749
86.3	804667	818915	816103	806416	803325	816935	814402	803079
86.3	803187	814917	812077	801961	803135	812755	812186	802958
86.3	804024	816830	815627	803547	803513	814177	812804	802601
86.3	804772	814253	817013	804636	804264	812164	813746	803442
86.3	806036	816282	816636	804992	806180	811766	811879	804736
86.3	804074	816754	811192	803154	806158	816801	815246	803925
86.3	803176	813099	811510	801382	802347	812832	814832	802705
86.3	803480	811280	813913	804190	803812	815407	813786	802845
86.3	803999	814617	811155	803172	803919	815526	812759	802954
86.3	803886	812837	813108	803532	803656	814967	813057	802173
86.3	804308	814254	812187	803289	802543	813123	815443	803887
86.3	804904	816296	812515	803220	802887	814891	815393	802675
86.3	803598	813160	816002	803571	806713	815312	815641	805235
86.3	803387	814279	812599	802964	803898	814614	814373	802268
86.3	804536	816886	816453	806076	803974	816044	813203	802949
86.3	804798	815826	813331	803846	806049	812325	816520	804460
86.3	806711	818317	816183	807640	803981	811777	810816	802265
86.3	800802	813454	811763	801083	806162	816942	814518	806328
86.3	803343	812836	814143	802938	804310	813506	813544	803806
86.3	805411	814534	814529	803385	804520	814273	813142	803055
86.29	804094	813926	812878	804014	802945	814985	811898	804265
86.29	805894	816420	814468	804310	804830	812837	813837	804138
86.29	806039	815626	814030	806250	801812	812694	809538	801623
86.29	805713	814625	813057	804876	806117	814874	813721	805209
86.29	804849	814820	813233	804083	805718	816177	814600	802655
86.29	804347	813781	815263	804346	803900	814434	815567	804831
86.29	804402	814388	816065	805490	803238	813644	813765	803738
86.29	806530	815431	814033	803874	803921	813354	813934	803148
86.29	803941	816360	813742	804611	805215	814321	812966	803932
86.29	803305	812190	815188	802801	804254	813729	810821	803633
86.29	804275	815593	815807	804136	804703	803170	811392	805178
86.29	806082	813197	813633	805358	803469	811932	811174	804333
86.29	805943	814629	813242	804701	804566	815312	810971	803826
86.29	804709	816447	815683	804175	803597	813474	813057	804881
86.29	803446	812561	814889	804499	802637	815516	814047	803057
86.29	803009	812035	809774	802908	806325	814360	814405	804485
86.29	804949	815345	813818	805904	802360	815380	812617	802433
86.29	804672	815155	814883	803629	802369	815415	810355	801780
86.29	804878	814368	815318	804375	803876	810491	810923	801788
86.29	805274	815738	816094	804891	804141	813762	813311	802663
86.29	807838	816878	816781	806699	804868	814176	811770	804161
86.29	806766	815646	814799	806524	803667	814183	811405	804569
86.29	803284	815600	812362	802034	804675	814977	816468	804006
86.29	804283	815090	812217	803343	805287	814664	813000	803949
86.29	804512	813472	813573	804424	803920	814271	814068	802233
86.29	803414	813003	813013	802887	804080	813947	813994	805087
86.29	804783	812737	814059	802721	804638	812606	812780	805117
86.29	804803	815548	814255	805766	802639	810878	810652	800972
86.29	803645	814066	811075	803431	805002	813808	813747	803423
