85.65	813076	815575	805327	805962	805398	811953	812565	803341	802574	804056
85.65	814080	815340	805457	805412	805832	812922	813944	805182	805495	806579
85.65	812464	816180	806520	805301	807211	813408	815039	805693	805617	804790
85.65	813012	813790	803853	804550	805872	814012	817799	804806	803931	803700
85.65	817441	822186	805927	805407	806900	814172	819145	805723	806747	806425
85.65	815702	816618	805697	806274	804794	816744	820526	805875	806077	805648
85.65	812075	817487	805000	803711	804014	813475	818809	805013	804095	805075
85.65	811935	816006	803203	804145	804334	811213	815660	803799	803179	803822
85.65	816371	817902	806610	805203	807682	814248	814843	803221	803260	803075
85.65	813395	817510	804629	804767	805347	813155	813579	803605	803159	803307
85.65	814460	817202	805832	804171	806037	815404	806958	806865	806770	806655
85.65	816344	819481	805699	806062	805593	815579	804252	806342	806578	806577
85.65	813270	817599	804878	804167	804177	813906	819608	805023	805156	804424
85.65	818072	818385	805985	805091	805440	815166	821196	806773	806862	805272
85.65	813833	820532	804586	805150	805770	813765	820843	804614	804080	805728
85.65	815643	816083	804870	805090	805115	815895	821349	805482	806220	805328
85.65	819338	818395	807255	805300	806227	815668	807035	805858	805843	805347
85.65	814007	816192	804035	804618	802385	813865	816128	802776	802917	803775
85.65	813397	818927	804164	803574	802815	812836	820966	803496	805706	805548
85.65	815048	816182	804667	804475	804536	803727	817046	803907	802563	803824
85.65	814472	818137	803987	803416	802880	804411	818019	803410	803120	802937
85.65	809791	815322	803840	802408	802198	815920	804325	804026	803620	805588
85.65	811372	812569	800077	800357	801429	814368	816769	804062	804274	804418
85.65	812781	813682	803560	802032	803360	812569	814013	803541	802673	804365
85.65	812955	811843	804259	802575	805512	813492	815462	804091	802757	803836
85.65	812372	818005	805470	804816	804433	813042	816485	802257	802046	803030
85.65	816969	817861	804981	805173	807628	815138	816385	803815	804568	803850
85.65	811334	817071	805084	804624	805583	813034	815979	803424	804672	803716
85.65	814355	816268	806661	805017	805053	804912	810869	804109	803539	802454
85.65	813780	816406	805670	805166	804402	812678	814076	802050	804250	802675
85.65	815130	819799	805689	806590	805258	813273	817719	805163	805077	804692
85.65	816378	817551	805465	805476	806102	815381	817671	804073	805455	804934
85.65	814534	819024	805406	806347	805273	813465	816983	806217	805276	805010
85.65	817038	817793	805320	806033	806644	815515	817922	805218	805105	805774
85.65	816142	820899	806936	807049	806739	815498	818490	804435	804924	805382
85.65	814700	818616	804904	805970	804938	813857	816401	804446	804760	804189
85.65	816957	820237	806294	806163	805543	815095	816067	805498	803555	803348
85.65	815642	817606	804840	804797	805043	814088	818335	802234	803780	803028
85.65	813654	817960	804920	806273	803722	816665	818014	806116	804837	804070
85.65	810776	817757	801606	801277	802777	813003	815363	803857	802492	805020
85.65	814760	818441	805762	805659	805771	815750	819755	804403	805218	804256
85.65	814689	817917	805099	804161	804501	817996	805539	805794	805631	806403
85.65	817968	821156	805535	804074	803800	815250	817657	805647	805946	805107
85.65	818649	817995	803808	802482	803829	816405	817907	804272	804068	803638
85.65	816229	820764	805930	807354	807162	814768	820828	804772	804241	804246
