86.3	811217	809436	805289	805585	808066	808949	803898	802978
86.3	807665	807926	804188	803678	809510	809131	805918	804620
86.3	809791	811168	804552	804243	812552	810891	805401	805704
86.3	809288	806702	803434	805533	804416	803834	801525	800992
86.3	807870	808752	802327	802467	809548	809948	803728	802836
86.3	806211	808801	801559	801710	805892	807571	801617	803645
86.3	810050	808920	803908	803038	808229	809402	803026	803826
86.3	810589	806528	805611	804767	809378	807690	804861	804061
86.3	810405	811908	806164	806842	809476	809240	803981	804422
86.3	807688	808868	803812	802888	808244	808504	804358	804031
86.3	811058	808981	804218	802492	807230	806487	802361	802023
86.3	810595	811667	805813	805778	808644	809478	804185	805531
86.3	808513	807632	802779	803001	808334	807586	803501	803752
86.3	808288	807760	804056	804195	810601	809251	804686	804467
86.3	811256	810249	804002	804160	811069	810689	805309	805237
86.3	808758	808885	804366	802619	809946	809325	804877	805146
86.3	808474	811539	802833	802620	808610	811018	803420	803848
86.3	805904	808158	804130	802998	807240	806387	801562	801810
86.3	810860	809053	803967	803462	809711	811103	805510	805544
86.3	809840	808357	804037	803779	809514	809772	804255	804677
86.3	809775	809180	803118	804908	806619	808090	803549	802249
86.3	813064	810030	805407	803640	810537	807262	804140	804733
86.3	808296	809650	804398	804620	808159	807384	803854	802548
86.3	810341	809704	804275	805061	808061	807181	803675	802680
86.3	809526	810531	804552	805214	810397	807753	804660	803159
86.3	811050	807690	804754	806664	812270	809359	807095	804767
86.3	810032	807497	802510	804329	810468	811379	804513	804693
86.3	811092	810979	805381	804418	811163	811987	805620	806512
86.3	808677	809071	803632	803277	811995	810297	804596	803719
86.3	810677	808171	804386	804521	812144	810040	803450	804903
86.3	811539	811273	805614	805042	809919	808278	804318	804232
86.3	808499	808664	803065	802232	810830	810490	803741	804307
86.3	811487	811484	804051	803777	810132	810875	803858	805051
86.3	809729	808929	804689	804265	807508	809129	803102	803456
86.3	813411	811895	805995	805954	808466	805653	801181	801788
86.3	812592	810472	805132	804877	809341	806088	801673	802448
86.3	810074	809032	804823	803502	809967	809606	805580	805725
86.3	810495	810562	804356	805738	810710	809865	804271	805003
86.3	810236	808464	803884	802889	809070	808499	801919	801310
86.3	813042	810880	807846	807691	810533	810058	804431	803900
86.3	809201	809706	803163	803488	809572	809492	804571	805808
86.3	808485	809048	803559	801549	809076	807284	803105	803207
86.3	809767	810102	803822	802695	811786	811052	805760	805984
86.3	811169	809242	803877	804239	813273	811146	805781	804584
86.3	809871	807605	802882	803453	809591	809134	804887	803886
86.3	809944	809049	805384	804574	807761	808101	802007	803004
86.3	808622	807098	803902	802135	808585	807807	803884	803401
86.3	811482	811122	804440	804753	812864	810036	805898	805634
86.3	810901	810495	804840	805562	811163	812087	804936	805853
86.3	810612	810647	805958	805112	809228	808049	802209	802947
86.3	810817	811244	806247	806632	809793	809748	804472	803308
86.3	811077	809459	804169	805521	811289	808410	805091	803174
86.3	811025	809119	804668	803767	812289	809586	806039	806101
86.3	808608	808240	804959	804099	810678	809111	805338	804921
86.3	810133	809725	804858	803680	809772	810588	803455	803391
86.3	810788	809423	805356	805121	810474	810296	806588	804906
86.3	809737	809929	804169	802500	811544	810140	804349	804767
86.3	808617	808522	802936	803214	809862	809405	804482	803790
86.3	813543	811701	807685	807419	809645	808630	803972	802670
86.3	810996	808930	804436	803918	812893	813973	805030	806384
86.3	809951	808636	804956	803113	809383	808412	803031	802989
86.3	811146	807678	802648	802729	808834	809518	804665	804783
86.3	810864	810655	805607	805492	810627	807775	803545	802096
86.3	809613	806675	803667	804869	809959	809106	804010	804832
86.3	808921	808503	802458	802052	808405	809965	804525	803546
86.3	808476	806654	801473	803833	811228	811561	805482	806736
86.3	810151	808600	803551	803387	810066	808348	803475	803137
86.3	811264	809740	805974	806441	811312	809018	806080	804152
86.3	811173	811963	804790	804896	808860	807806	802157	801992
86.3	807753	807451	802289	801371	813488	812937	806299	806137
86.3	812826	811226	804979	805470	808513	808764	803518	804000
86.3	812017	811387	805618	804880	808979	810657	804134	803762
86.3	810445	812520	807159	805889	812149	809704	803974	803955
86.3	811466	809047	806524	804839	811098	812103	804373	804751
86.3	809520	810569	804000	804549	811472	811811	807781	804588
86.3	809788	809372	804907	803913	810470	810031	803608	805500
86.3	810787	808548	801994	802635	810464	809383	803367	804120
86.3	809557	811732	805464	806243	809953	808414	804494	804012
86.3	810344	808291	802093	802988	811513	810457	803937	804482
86.3	810754	810122	804851	803728	811853	810318	804656	803994
86.3	810606	810203	803375	804002	809371	808166	802108	801977
86.3	810143	810172	804253	804784	810684	809041	803851	803435
86.3	811422	810607	804145	803565	810580	807335	802294	801852
86.3	810992	811998	804252	804467	809030	807559	802008	801108
86.3	809077	809900	803152	803506	807321	808270	802831	803518
86.3	812827	810482	806311	805068	810100	808547	804666	803612
86.3	809292	808626	803726	805730	808895	810316	804980	804097
86.3	814809	811062	806441	804914	808669	809636	804812	804109
86.3	807855	807114	803481	802895	811977	809807	805952	804802
86.3	810621	808744	804195	803066	810405	810010	804230	803642
86.3	810361	809438	803924	802930	811276	809979	804468	804785
86.3	810855	809533	804970	804717	810431	808224	802877	802709
86.3	810183	810122	806135	803729	810172	810483	805982	805295
86.3	805956	807794	800864	802003	812253	812110	805298	804953
86.3	808165	808838	804329	803499	809559	808900	803288	803003
86.3	810205	810337	802610	803407	809883	807712	804850	804926
86.3	808963	809369	803549	803865	811576	809000	803898	804666
86.3	810988	810347	805405	803600	812332	808939	805497	805248
86.3	809728	808827	805388	803881	810295	811881	806187	805463
86.3	808147	808911	802882	802487	806458	805520	801321	800124
86.29	813215	810824	808119	806339	808940	807803	802876	802804
86.29	809605	808525	805295	803804	809655	810936	804387	803289
86.29	808832	807912	803445	803479	810800	808889	806342	805624
86.29	811260	810172	805144	805550	809756	808864	802749	803941
86.29	808826	807460	803039	802445	811367	808676	804087	804039
86.29	810039	811912	804521	804308	806470	807158	802494	801586
86.29	809406	808198	802896	805186	810746	806488	801992	801654
86.29	811454	810116	804947	805613	809335	806669	803667	803153
86.29	810283	810440	804794	803613	807967	806822	802512	803831
86.29	807857	808925	802301	802857	807307	806305	804100	804061
86.29	809511	810159	804185	806266	810591	809062	804079	804012
86.29	809987	809879	805821	803788	811005	810542	805249	805034
86.29	809833	809742	803208	802908	810463	809058	804505	805154
86.29	810775	810989	805894	805601	810082	810390	805016	804095
86.29	810343	809616	804062	803615	809153	809436	805051	804006
86.29	808888	807536	804914	802585	810878	812684	804888	805127
86.29	809209	811437	805832	805984	809361	808375	804295	805115
86.29	810332	810706	805540	804416	808617	806836	801462	802086
86.29	810447	809872	806170	804782	809756	809453	804174	804724
86.29	811562	810919	807533	806340	809827	811475	804868	806132
86.29	809715	807712	803641	802987	811088	810537	806226	805202
86.29	811072	808355	803294	804009	807745	807739	802825	801623
86.29	806620	809887	803581	802948	811190	811041	804633	805217
86.29	810165	808649	804572	806710	809902	810279	802935	803153
86.29	810993	808855	804937	804974	811797	811123	805828	803672
86.29	808541	810521	804947	805274	808080	808488	803998	803506
86.29	811632	810860	805278	804864	810993	807668	803065	801885
86.29	811864	811239	804085	805253	810200	807741	804655	803378
86.29	811626	811478	804859	803347	810601	810274	805000	805394
86.29	809640	809886	802814	804233	808260	808686	804025	803598
86.29	810836	809145	804243	804604	810370	807711	803292	803597
86.29	809008	807582	801964	801615	809290	806619	802813	805419
86.29	810652	809008	802408	802339	811507	809889	805494	807142
86.29	809300	809653	803017	804526	810457	808825	802548	803574
86.29	808906	808182	803474	803920	805408	807863	804220	803497
86.29	809080	807934	803475	803492	811137	808482	804358	803120
86.29	809035	809160	802692	804221	813233	810440	805685	805889
86.29	812390	809534	803553	802935	810666	807807	802191	804210
86.29	808911	810769	802784	803422	809358	809797	803569	803556
86.29	812367	810723	805139	804831	809537	808629	805110	804494
86.29	811726	810397	803706	803358	810039	807741	802884	801808
86.29	809281	808094	802605	804184	810649	807410	803444	803759
86.29	811973	810386	804824	805547	808204	807598	802614	802163
86.29	807193	807246	802602	805419	807669	806802	802244	802320
86.29	810636	810650	804122	803196	812099	810331	806037	805306
86.29	807974	809520	804257	804076	808866	806992	803591	801791
86.29	810452	810317	804313	802961	809699	810872	803737	803502
86.29	810050	808790	804781	804556	809948	811442	805671	805086
86.29	812530	810501	804896	805067	808973	807165	803033	802379
86.29	809947	809613	803959	804282	807705	809041	802599	803489
86.29	808660	808624	802108	802447	808506	809111	804358	804320
86.29	810489	810733	805135	806054	808749	808089	803388	801585
86.29	813296	808593	804239	804308	807753	805869	801684	801082
86.29	810486	808819	803621	802544	812818	808285	804189	804321
86.29	811051	808655	804484	804513	812439	810298	803257	803152
86.29	808284	809701	803566	802400	807322	808266	802485	803771
86.29	810869	809340	804965	804926	810859	810246	804235	804473
86.29	810092	808006	803483	804735	810014	811140	805261	804282
86.29	812507	810344	807407	805164	809739	808733	804868	804030
86.29	808526	807265	805065	803808	808382	807250	802020	801617
86.29	809405	809513	803623	803541	811008	806909	802539	802554
86.29	811066	809146	803856	802393	810602	809195	802628	803152
86.29	808987	808452	803133	803351	807882	808291	804222	803368
86.29	810548	809596	805915	804629	809265	810422	803881	802601
86.29	808015	807518	801699	800883	810186	809258	802634	804739
86.29	812244	810778	804823	804735	810917	808266	803853	802140
86.29	809084	807825	802943	802790	811141	809282	803967	804109
86.29	809298	810215	805420	804860	807931	807227	802731	802940
86.29	810538	810907	804036	803475	813252	807644	804303	805136
86.29	808865	809497	804977	804842	810252	810411	804228	803770
86.29	811517	810814	803429	803884	811730	811041	805952	804439
86.29	808941	808068	803659	804266	808994	807768	802576	802130
86.29	811623	809327	801777	802756	810377	808656	804184	802868
86.29	810523	809014	804520	804349	809967	807158	803130	802653
86.29	809766	809277	806103	803933	811511	812996	805772	806054
86.29	809272	807515	804481	802198	807878	805421	801495	801796
86.29	811826	812851	806008	806263	810669	809453	805033	803947
86.29	810537	809005	804359	803094	810984	809706	804983	805445
86.29	810684	810112	804227	805709	810263	809919	804260	804686
86.29	808503	809463	804283	803003	810218	810992	804171	804613
86.29	809640	809592	804137	803780	811788	810875	805752	805362
86.29	811657	811962	803925	804963	810165	808535	803887	803386
86.29	810948	810149	803828	804405	812832	809112	806509	804298
86.29	809270	810477	804555	804231	811403	809202	803312	804246
86.29	811451	811669	804578	805248	811032	810691	804191	802852
86.29	813122	812396	805706	805014	807633	808595	803012	801581
86.29	811988	810037	804300	805715	812343	811468	805583	805171
86.29	810927	809057	804348	804269	813029	809630	804099	803397
86.29	809638	809563	802740	801442	812696	808666	804153	803770
86.29	811869	809591	802738	802378	810417	809299	804269	803950
86.29	813717	811790	804538	803201	811847	810233	806202	805388
86.29	812658	810040	804601	804183	810460	811758	803857	804506
86.29	810724	810464	804140	805248	808921	807238	802541	802198
86.29	811402	809759	804455	804740	810885	810544	804902	804637
86.29	810776	808758	804705	804622	810710	807691	803130	803062
